X,Y,Subtracted,Original 1,Original 2
2135,962,2,47,45
2136,981,5,36,31
2138,999,1,32,31
2141,1088,3,40,37
2142,1095,1,43,42
2141,1119,3,45,42
2142,1126,8,44,36
2142,1127,11,44,33
2142,1132,5,44,39
2143,1132,4,38,34
2142,1133,7,41,34
2142,1139,6,39,33
2143,1145,2,47,45
2142,1151,3,73,70
2143,1151,6,67,61
2143,1159,5,50,45
2142,1164,16,51,35
2143,1164,21,79,58
2142,1165,12,48,36
2143,1165,16,76,60
2143,1183,12,67,55
2143,1184,1,57,56
2142,1202,6,56,50
2143,1202,14,52,38
2142,1203,8,62,54
2143,1203,11,53,42
2142,1215,8,55,47
2142,1221,6,57,51
2141,1222,13,47,34
2142,1222,17,58,41
2141,1228,10,59,49
2141,1229,13,44,31
2142,1229,5,43,38
2141,1233,1,33,32
2141,1234,4,59,55
2142,1234,3,57,54
2141,1235,3,47,44
2142,1235,2,47,45
2141,1241,12,66,54
2142,1241,7,68,61
2142,1242,9,45,36
2141,1246,8,60,52
2142,1246,8,62,54
2141,1254,2,36,34
2141,1265,16,63,47
2140,1266,2,35,33
2141,1266,24,81,57
2142,1266,2,43,41
2141,1267,5,38,33
2141,1272,5,77,72
2141,1273,5,43,38
