X,Y,Subtracted,Original 1,Original 2
2135,962,6,47,41
2135,968,2,48,46
2141,1074,4,43,39
2141,1088,6,40,34
2141,1100,2,40,38
2141,1101,4,43,39
2142,1106,1,37,36
2142,1107,5,57,52
2142,1120,3,34,31
2142,1126,2,44,42
2142,1132,2,44,42
2143,1145,3,47,44
2143,1146,2,37,35
2142,1151,8,73,65
2142,1152,2,43,41
2143,1152,3,66,63
2143,1153,4,39,35
2143,1159,2,50,48
2143,1164,1,79,78
2143,1165,8,76,68
2142,1183,5,55,50
2143,1183,17,67,50
2142,1184,3,35,32
2143,1184,10,57,47
2143,1196,24,59,35
2142,1202,17,56,39
2142,1203,21,62,41
2142,1209,8,47,39
2142,1215,3,55,52
2142,1221,1,57,56
2142,1222,7,58,51
2141,1228,10,59,49
2142,1229,7,43,36
2142,1239,7,42,35
2141,1241,5,66,61
2142,1241,5,68,63
2141,1242,6,43,37
2142,1242,4,45,41
2141,1246,13,60,47
2142,1246,10,62,52
2141,1247,1,62,61
2142,1248,2,33,31
2141,1259,14,52,38
2141,1260,5,52,47
2142,1260,7,42,35
2141,1265,7,63,56
2141,1266,4,81,77
2142,1266,9,43,34
2141,1272,7,77,70
2141,1273,4,43,39
2141,1278,7,40,33
