X,Y,Subtracted,Original 1,Original 2
2193,999,6,42,36
2193,1007,11,60,49
2193,1011,10,53,43
2193,1012,9,78,69
2193,1013,2,45,43
2193,1018,4,66,62
2194,1018,3,60,57
2193,1019,1,65,64
2194,1019,3,60,57
2193,1025,24,67,43
2194,1025,17,80,63
2194,1026,8,44,36
2193,1031,23,68,45
2194,1031,9,88,79
2193,1032,13,45,32
2194,1032,19,56,37
2194,1056,18,55,37
2195,1056,7,54,47
2194,1057,9,50,41
2195,1057,1,43,42
2194,1062,7,44,37
2195,1069,5,69,64
2195,1070,12,57,45
2195,1075,16,71,55
2195,1076,16,71,55
2195,1081,1,43,42
2195,1087,3,40,37
2195,1088,5,56,51
2195,1094,8,58,50
2194,1095,6,43,37
2195,1095,6,76,70
2195,1107,5,52,47
2195,1108,5,52,47
2195,1119,3,40,37
2195,1120,5,82,77
2195,1126,6,50,44
2195,1127,3,64,61
2195,1133,1,48,47
2195,1134,4,38,34
2196,1146,15,65,50
2195,1152,4,92,88
2196,1152,5,41,36
2195,1158,3,44,41
2195,1159,5,70,65
2194,1164,14,55,41
2195,1164,1,43,42
2194,1165,2,84,82
2194,1171,7,72,65
2195,1172,7,79,72
2194,1178,1,59,58
2194,1179,6,50,44
2195,1179,4,49,45
2194,1184,6,68,62
2194,1186,7,46,39
2194,1190,1,35,34
2193,1191,11,53,42
2194,1197,4,103,99
2195,1197,10,49,39
2194,1198,5,73,68
2193,1203,11,100,89
2194,1203,5,64,59
2193,1204,19,114,95
2194,1204,9,73,64
2193,1205,15,69,54
2194,1205,3,34,31
2194,1210,19,54,35
2192,1216,32,77,45
2194,1216,8,78,70
2192,1223,8,85,77
2194,1223,19,62,43
2193,1224,9,72,63
2192,1228,4,59,55
2192,1229,11,120,109
2193,1229,2,96,94
2193,1230,12,103,91
2194,1230,8,43,35
2193,1231,7,51,44
2192,1234,8,44,36
2192,1235,8,94,86
2193,1237,3,63,60
2192,1248,6,68,62
2191,1249,1,62,61
2192,1249,11,92,81
2193,1249,2,36,34
2191,1250,2,38,36
2191,1255,3,79,76
2192,1255,8,108,100
2193,1255,4,37,33
2191,1263,7,53,46
2191,1274,6,114,108
2189,1275,5,37,32
2190,1275,6,79,73
2191,1275,17,103,86
2191,1279,7,41,34
2191,1280,1,33,32
2189,1287,5,76,71
2190,1287,8,102,94
2189,1288,10,66,56
2190,1288,10,47,37
2189,1292,4,56,52
2188,1293,7,55,48
2189,1293,11,113,102
2190,1293,1,69,68
2188,1294,5,52,47
2189,1294,9,109,100
2190,1294,3,71,68
2189,1295,2,57,55
2188,1299,3,72,69
2188,1300,3,84,81
2190,1300,7,48,41
2188,1306,28,98,70
2190,1306,1,45,44
2189,1307,2,82,80
2187,1312,22,91,69
2188,1312,14,83,69
2189,1312,22,76,54
2187,1314,14,57,43
2187,1319,7,93,86
2189,1319,25,63,38
2188,1326,19,52,33
2186,1330,7,52,45
2187,1330,6,52,46
2185,1331,1,32,31
2186,1331,6,101,95
2187,1331,7,104,97
2186,1332,4,84,80
2187,1332,5,91,86
2187,1333,3,37,34
2186,1336,5,39,34
2186,1337,4,72,68
2187,1337,12,73,61
2185,1338,8,111,103
2185,1339,11,98,87
2186,1339,3,55,52
2185,1343,45,163,118
2186,1343,3,68,65
2185,1344,30,186,156
2184,1345,1,60,59
2185,1345,12,138,126
2187,1345,8,49,41
2185,1349,6,49,43
2186,1350,8,63,55
2184,1351,13,65,52
