X,Y,Subtracted,Original 1,Original 2
616,311,1,51,50
2191,970,29,68,39
2191,975,15,51,36
2190,976,2,34,32
2191,976,6,92,86
2191,977,18,60,42
2191,981,2,54,52
2191,988,1,48,47
2191,989,3,60,57
2192,990,1,41,40
2192,994,5,62,57
2191,995,2,43,41
2192,995,5,109,104
2193,995,3,53,50
2191,996,1,32,31
2192,996,2,49,47
2192,1007,7,162,155
2193,1007,13,96,83
2193,1009,12,59,47
2192,1013,10,89,79
2193,1013,12,107,95
2193,1014,22,142,120
2193,1015,70,110,40
2192,1020,14,70,56
2194,1020,4,42,38
2193,1021,1,65,64
2193,1026,2,140,138
2193,1027,8,111,103
2194,1027,6,44,38
2192,1032,3,62,59
2193,1039,3,113,110
2194,1039,1,114,113
2195,1039,5,41,36
2193,1040,2,57,55
2194,1040,7,62,55
2193,1045,4,91,87
2195,1045,3,36,33
2193,1050,2,54,52
2194,1050,7,60,53
2193,1051,1,101,100
2194,1051,12,120,108
2195,1051,17,53,36
2194,1052,3,107,104
2194,1058,2,88,86
2194,1059,1,51,50
2194,1064,6,76,70
2195,1064,6,76,70
2194,1065,1,73,72
2195,1065,1,69,68
2195,1070,1,34,33
2194,1076,11,63,52
2195,1076,1,40,39
2195,1082,1,40,39
2194,1083,12,93,81
2195,1083,24,84,60
2195,1084,8,51,43
2194,1089,8,69,61
2194,1090,1,65,64
2194,1095,11,64,53
2195,1096,1,109,108
2196,1096,5,45,40
2194,1097,13,65,52
2195,1102,17,94,77
2194,1114,4,41,37
2195,1114,6,46,40
2194,1115,5,84,79
2195,1115,9,89,80
2194,1116,9,61,52
2195,1116,7,66,59
2194,1120,8,44,36
2195,1120,12,43,31
2194,1121,18,95,77
2195,1121,25,112,87
2194,1122,21,89,68
2195,1122,34,126,92
2195,1123,17,58,41
2194,1128,12,48,36
2195,1128,3,77,74
2194,1134,4,64,60
2195,1134,1,84,83
2194,1135,11,91,80
2195,1136,4,35,31
2194,1140,2,57,55
2195,1140,9,49,40
2194,1141,3,85,82
2195,1141,10,74,64
2194,1146,15,90,75
2194,1147,6,212,206
2195,1147,18,115,97
2194,1148,3,87,84
2194,1152,3,58,55
2193,1153,2,55,53
2194,1153,7,104,97
2193,1154,4,45,41
2194,1154,17,102,85
2196,1154,5,49,44
2194,1155,14,48,34
2194,1160,19,85,66
2195,1160,8,76,68
2194,1166,18,98,80
2194,1167,26,135,109
2193,1178,3,57,54
2194,1178,6,60,54
2193,1179,3,106,103
2194,1179,14,124,110
2195,1179,15,53,38
2194,1180,6,107,101
2194,1185,10,93,83
2194,1186,13,103,90
2195,1186,3,60,57
2194,1187,14,57,43
2193,1190,1,33,32
2194,1191,9,48,39
2192,1192,2,38,36
2193,1192,7,199,192
2194,1197,25,67,42
2194,1198,4,124,120
2192,1199,7,76,69
2195,1199,1,44,43
2192,1205,6,81,75
2193,1205,4,106,102
2194,1205,1,105,104
2192,1206,9,85,76
2193,1206,6,102,96
2194,1206,3,88,85
2192,1211,10,93,83
2194,1211,9,50,41
2192,1212,8,83,75
2194,1212,10,69,59
2194,1213,8,46,38
2193,1217,9,118,109
2192,1218,10,106,96
2193,1218,49,196,147
2192,1219,13,75,62
2193,1219,48,151,103
2193,1223,20,131,111
2191,1224,5,80,75
2192,1224,1,83,82
2193,1224,15,140,125
2191,1225,4,57,53
2192,1225,5,143,138
2192,1226,10,84,74
2193,1229,20,56,36
2191,1230,1,50,49
2193,1230,6,46,40
2191,1231,2,72,70
2192,1231,3,169,166
2191,1232,5,57,52
2191,1236,7,67,60
2191,1237,4,92,88
2192,1237,2,184,182
2193,1237,2,81,79
2191,1238,4,64,60
2192,1238,2,90,88
2193,1243,11,49,38
2191,1244,6,168,162
2192,1244,4,99,95
2193,1244,16,49,33
2192,1245,1,45,44
2191,1249,11,167,156
2192,1249,2,46,44
2191,1250,13,163,150
2192,1250,2,65,63
2191,1251,13,177,164
2192,1251,2,48,46
2192,1255,3,41,38
2192,1256,6,73,67
2191,1257,3,154,151
2192,1257,5,53,48
2190,1262,1,68,67
2191,1262,24,68,44
2190,1268,1,78,77
2191,1269,15,102,87
2191,1270,3,45,42
2190,1271,8,57,49
2189,1274,3,83,80
2190,1274,4,70,66
2189,1275,9,157,148
2190,1275,3,145,142
2191,1275,3,86,83
2189,1276,7,164,157
2190,1276,5,147,142
2191,1276,7,80,73
2190,1277,6,73,67
2188,1281,1,36,35
2190,1281,1,91,90
2191,1281,2,72,70
2189,1282,5,188,183
2190,1282,4,76,72
2191,1282,3,52,49
2188,1283,3,49,46
2189,1283,5,181,176
2190,1283,3,75,72
2190,1289,9,64,55
2188,1294,4,83,79
2189,1294,17,114,97
