X,Y,Subtracted,Original 1,Original 2
2191,976,5,92,87
2192,982,12,55,43
2191,983,3,76,73
2192,983,11,86,75
2193,983,3,37,34
2191,989,1,60,59
2192,994,1,62,61
2191,995,1,43,42
2192,995,5,109,104
2193,995,5,53,48
2192,996,5,49,44
2192,1001,10,104,94
2193,1001,2,54,52
2192,1007,18,162,144
2193,1007,3,96,93
2193,1009,11,59,48
2192,1013,9,89,80
2193,1013,27,107,80
2192,1014,2,76,74
2193,1014,30,142,112
2193,1015,18,110,92
2192,1020,20,70,50
2193,1025,4,78,74
2193,1026,4,140,136
2193,1027,3,111,108
2194,1027,3,44,41
2192,1032,4,62,58
2192,1033,1,43,42
2193,1039,7,113,106
2194,1039,9,114,105
2193,1040,1,57,56
2194,1040,2,62,60
2193,1044,3,47,44
2194,1044,1,56,55
2193,1045,5,91,86
2194,1045,2,104,102
2193,1046,4,61,57
2194,1046,1,64,63
2195,1051,6,53,47
2195,1052,2,42,40
2194,1058,13,88,75
2194,1059,15,51,36
2193,1064,2,77,75
2194,1064,16,76,60
2195,1064,3,76,73
2194,1065,4,73,69
2195,1065,8,69,61
2193,1071,3,60,57
2195,1071,8,73,65
2194,1076,16,63,47
2194,1077,18,95,77
2195,1077,15,63,48
2194,1078,9,46,37
2194,1082,4,46,42
2195,1082,3,40,37
2194,1083,4,93,89
2195,1083,3,84,81
2194,1090,5,65,60
2194,1097,12,65,53
2194,1103,10,85,75
2194,1108,5,63,58
2194,1110,10,52,42
2195,1110,1,42,41
2194,1115,14,84,70
2195,1115,12,89,77
2194,1116,12,61,49
2195,1116,9,66,57
2194,1121,8,95,87
2195,1121,13,112,99
2194,1122,15,89,74
2195,1122,24,126,102
2195,1123,9,58,49
2194,1128,1,48,47
2195,1128,7,77,70
2195,1136,3,35,32
2194,1140,2,57,55
2195,1140,3,49,46
2194,1141,2,85,83
2195,1141,3,74,71
2194,1146,16,90,74
2194,1147,10,212,202
2195,1147,7,115,108
2195,1148,36,110,74
