X,Y,Subtracted,Original 1,Original 2
2191,969,1,56,55
2190,970,3,37,34
2191,970,12,83,71
2191,971,9,52,43
2191,975,5,43,38
2192,975,16,47,31
2191,976,29,159,130
2192,976,3,36,33
2191,981,45,96,51
2192,981,2,46,44
2191,982,7,136,129
2192,982,7,65,58
2193,982,5,37,32
2191,983,52,116,64
2192,983,9,65,56
2191,989,6,68,62
2192,993,5,48,43
2193,993,3,44,41
2192,994,15,108,93
2193,994,4,75,71
2192,995,14,112,98
2193,995,1,75,74
2192,996,5,53,48
2193,1000,9,67,58
2193,1001,8,114,106
2194,1001,11,42,31
2192,1002,4,56,52
2193,1002,5,38,33
2192,1006,3,69,66
2193,1006,14,84,70
2194,1006,15,60,45
2192,1007,5,178,173
2193,1007,24,149,125
2194,1007,26,68,42
2192,1012,27,95,68
2193,1012,31,90,59
2192,1014,17,114,97
2193,1014,12,114,102
2194,1014,5,73,68
2193,1018,6,47,41
2192,1019,3,67,64
2194,1019,19,79,60
2192,1020,10,88,78
2194,1026,15,76,61
2193,1031,1,172,171
2195,1032,4,58,54
2193,1033,3,83,80
2194,1037,1,48,47
2194,1038,6,116,110
2195,1038,14,68,54
2195,1039,6,90,84
2193,1040,7,44,37
2193,1044,14,83,69
2193,1045,17,103,86
2194,1045,10,135,125
2193,1046,14,47,33
2194,1046,9,62,53
2193,1050,2,65,63
2194,1050,3,71,68
2194,1051,1,152,151
2193,1052,2,49,47
2194,1052,8,53,45
2195,1052,6,68,62
2194,1057,25,131,106
2194,1058,8,81,73
2195,1058,11,63,52
2195,1062,11,43,32
2194,1063,5,146,141
2195,1063,1,105,104
2194,1064,10,105,95
2196,1070,5,54,49
2194,1082,52,100,48
2195,1082,6,90,84
2194,1083,32,126,94
2194,1084,25,83,58
2195,1088,7,62,55
2195,1089,7,98,91
2194,1090,2,60,58
2195,1090,1,66,65
2195,1094,3,53,50
2195,1095,11,132,121
2194,1096,2,100,98
2195,1096,10,167,157
2196,1096,5,66,61
2195,1097,3,60,57
2195,1101,38,119,81
2195,1102,19,144,125
2196,1102,2,44,42
2195,1103,15,100,85
2195,1107,13,92,79
2194,1108,1,63,62
2195,1108,13,143,130
2194,1109,2,53,51
2195,1109,4,115,111
2194,1114,3,79,76
2195,1114,11,111,100
2196,1114,3,56,53
2195,1115,14,111,97
2195,1116,8,50,42
2195,1120,6,78,72
2196,1120,8,61,53
2194,1121,7,130,123
2194,1122,29,95,66
2195,1122,11,70,59
2194,1126,11,63,52
2195,1127,5,95,90
2194,1128,6,80,74
2195,1129,13,48,35
2194,1133,9,71,62
2196,1133,17,74,57
2195,1134,20,149,129
2195,1135,3,54,51
2195,1140,7,111,104
2196,1140,8,55,47
2195,1141,17,102,85
2196,1141,17,52,35
2534,1141,4,35,31
2195,1145,48,125,77
2196,1146,1,98,97
2194,1148,25,109,84
2195,1148,16,94,78
2193,1152,10,46,36
2194,1152,4,85,81
2193,1153,21,62,41
2194,1153,12,176,164
2195,1153,15,124,109
2195,1154,13,81,68
2194,1158,15,50,35
2195,1158,14,62,48
2193,1159,10,45,35
2195,1159,5,100,95
2195,1160,10,117,107
2193,1165,1,82,81
2195,1166,6,153,147
2195,1167,11,161,150
2195,1171,6,64,58
2193,1172,14,73,59
2194,1172,3,121,118
2193,1173,15,77,62
2194,1173,3,124,121
2195,1174,6,57,51
2193,1178,4,88,84
2194,1178,6,71,65
2195,1178,5,74,69
2193,1179,6,69,63
2193,1180,8,79,71
2194,1180,12,51,39
2195,1184,8,42,34
2194,1185,15,159,144
2193,1186,10,87,77
2195,1186,13,68,55
2194,1190,3,68,65
2195,1191,14,84,70
2193,1192,23,195,172
2194,1193,21,84,63
2193,1196,12,44,32
2194,1197,13,83,70
2195,1197,38,69,31
2195,1198,18,78,60
2193,1199,124,219,95
2194,1199,5,127,122
2193,1203,12,127,115
2194,1203,2,73,71
2192,1204,2,82,80
2194,1204,1,138,137
2192,1205,11,66,55
2194,1205,1,137,136
2194,1206,1,71,70
2192,1210,3,78,75
2192,1211,16,75,59
2193,1211,8,111,103
2194,1211,6,104,98
2193,1212,3,109,106
2194,1212,4,99,95
2193,1216,3,100,97
2192,1217,6,159,153
2193,1217,22,196,174
2192,1218,12,144,132
2193,1218,29,214,185
2193,1219,16,114,98
2192,1222,12,70,58
2194,1223,7,82,75
2193,1224,18,253,235
2192,1225,10,131,121
2193,1225,50,208,158
2194,1225,9,89,80
2191,1230,2,43,41
2192,1230,9,148,139
2194,1230,3,71,68
2191,1231,3,67,64
2192,1231,5,157,152
2194,1231,11,79,68
2192,1235,23,118,95
2193,1235,21,99,78
2191,1236,13,86,73
2191,1237,4,106,102
2192,1237,20,173,153
2193,1237,18,126,108
2192,1242,7,92,85
2192,1243,7,164,157
2192,1244,6,97,91
2192,1249,8,163,155
2193,1249,7,75,68
2192,1250,16,152,136
2193,1250,7,61,54
2192,1251,15,70,55
2191,1254,7,75,68
2190,1255,7,68,61
2191,1255,12,199,187
2192,1255,13,82,69
2191,1256,31,206,175
2192,1256,7,83,76
2192,1257,3,49,46
2191,1261,99,141,42
2190,1263,13,74,61
2191,1263,22,157,135
2191,1267,48,113,65
2190,1268,19,106,87
2192,1268,3,70,67
2190,1269,12,176,164
2192,1269,1,66,65
2190,1270,1,86,85
2191,1273,18,95,77
2191,1274,4,94,90
2192,1274,6,56,50
2188,1275,9,45,36
2192,1275,8,79,71
2189,1276,2,99,97
2190,1276,11,114,103
2192,1276,8,62,54
2190,1277,1,72,71
2191,1277,10,74,64
2189,1280,7,72,65
2190,1282,8,134,126
2191,1282,8,64,56
2190,1283,5,95,90
2191,1283,23,62,39
2189,1286,14,78,64
2190,1287,19,119,100
2189,1288,14,229,215
2191,1288,32,68,36
2188,1289,6,81,75
2189,1293,7,189,182
2190,1294,4,75,71
2188,1295,16,116,100
2190,1295,5,81,76
2188,1299,27,91,64
2189,1299,44,145,101
2188,1300,1,98,97
2190,1300,11,79,68
2187,1301,50,102,52
2189,1301,19,189,170
2187,1302,28,68,40
2188,1305,9,106,97
2189,1305,12,92,80
2189,1306,10,112,102
2190,1306,15,55,40
2187,1307,20,120,100
2190,1307,13,92,79
2188,1308,14,101,87
2189,1312,6,69,63
2186,1313,4,60,56
2186,1314,9,46,37
2187,1314,1,165,164
