X,Y,Subtracted,Original 1,Original 2
2191,976,24,81,57
2191,981,3,44,41
2191,982,2,58,56
2191,983,4,56,52
2192,1001,25,112,87
2193,1001,35,80,45
2192,1006,7,52,45
2192,1008,4,49,45
2193,1008,1,49,48
2192,1013,16,80,64
2193,1013,3,82,79
2194,1013,8,47,39
2192,1014,24,82,58
2193,1014,9,87,78
2194,1014,12,54,42
2194,1019,2,33,31
2194,1032,7,83,76
2193,1038,6,73,67
2194,1038,5,69,64
2193,1039,5,88,83
2194,1039,12,99,87
2194,1046,8,39,31
2195,1057,12,49,37
2193,1063,5,39,34
2194,1063,18,74,56
2195,1063,14,61,47
2195,1064,11,68,57
2194,1071,6,84,78
2195,1076,11,57,46
2195,1077,11,69,58
2194,1082,2,40,38
2195,1082,5,43,38
2194,1083,2,61,59
2195,1083,10,70,60
2195,1084,12,47,35
2194,1089,5,64,59
2195,1089,17,64,47
2195,1096,10,113,103
2195,1097,3,49,46
2195,1102,14,73,59
2195,1107,2,42,40
2194,1108,6,46,40
2195,1108,6,73,67
2194,1109,4,45,41
2195,1109,5,63,58
2194,1114,2,38,36
2195,1114,4,42,38
2195,1115,1,49,48
2194,1120,14,48,34
2195,1120,1,38,37
2194,1121,8,73,65
2195,1121,6,78,72
2196,1121,21,53,32
2196,1122,9,44,35
2195,1128,10,79,69
2195,1129,4,45,41
2195,1133,15,51,36
2195,1134,4,75,71
2195,1140,1,53,52
2194,1146,5,89,84
2194,1147,13,159,146
2196,1147,14,63,49
2195,1148,14,66,52
2195,1152,6,37,31
2195,1153,1,98,97
2196,1153,2,37,35
2194,1154,1,72,71
2195,1159,6,53,47
2194,1160,2,47,45
2195,1160,15,83,68
2195,1161,10,45,35
2195,1166,5,84,79
2195,1167,10,90,80
2194,1172,11,70,59
2195,1172,1,45,44
2194,1173,14,81,67
2194,1174,6,46,40
2195,1179,3,50,47
2194,1180,11,51,40
2193,1185,3,84,81
2194,1185,13,111,98
2195,1185,8,55,47
2194,1191,8,83,75
2193,1192,14,145,131
2193,1193,10,87,77
2193,1198,8,144,136
2193,1199,55,135,80
2194,1199,11,75,64
2193,1203,12,52,40
2194,1203,1,34,33
2193,1204,17,103,86
2194,1204,9,85,76
2193,1205,9,105,96
2194,1205,8,95,87
2194,1206,1,51,50
2193,1222,1,35,34
2192,1224,18,88,70
2194,1224,12,51,39
2192,1230,20,89,69
2193,1230,21,93,72
2192,1231,12,127,115
2191,1236,6,44,38
2193,1236,4,36,32
2191,1237,3,51,48
2192,1237,10,135,125
2193,1237,21,84,63
2191,1238,1,32,31
2192,1238,1,56,55
2192,1242,5,52,47
2192,1243,1,95,94
2193,1243,6,45,39
2191,1249,15,122,107
2192,1249,14,79,65
2193,1249,10,45,35
2190,1250,4,44,40
2191,1250,3,149,146
2191,1255,2,105,103
2192,1255,3,37,34
2191,1256,10,153,143
2192,1256,8,40,32
2190,1263,2,45,43
2191,1268,1,54,53
2191,1274,18,60,42
2191,1275,2,65,63
2191,1281,8,64,56
2191,1282,7,58,51
2189,1283,2,93,91
2189,1287,16,134,118
2190,1287,8,53,45
2190,1289,12,43,31
2189,1293,4,85,81
2188,1294,7,69,62
2189,1294,1,134,133
2190,1294,5,61,56
2188,1295,8,96,88
2190,1295,23,75,52
2189,1296,9,42,33
2188,1301,16,133,117
2190,1301,5,52,47
2188,1302,7,72,65
2187,1306,3,56,53
2188,1306,2,64,62
2187,1307,3,55,52
2188,1307,4,140,136
2189,1307,3,62,59
2187,1308,1,53,52
2188,1308,2,60,58
2189,1308,2,58,56
2187,1312,15,71,56
2188,1313,2,120,118
2188,1314,33,128,95
2188,1315,31,68,37
2186,1320,19,68,49
2187,1320,2,162,160
2188,1320,14,57,43
2187,1327,12,123,111
2187,1331,6,49,43
2186,1332,2,90,88
2187,1332,20,79,59
2186,1333,1,102,101
2187,1333,9,69,60
2185,1338,1,78,77
2185,1339,13,112,99
2186,1339,20,131,111
2187,1339,15,56,41
2186,1340,9,71,62
2185,1344,2,75,73
2186,1344,3,59,56
2185,1346,1,100,99
2185,1347,15,51,36
2184,1350,1,65,64
2185,1350,4,52,48
2185,1351,2,100,98
2186,1351,3,44,41
2185,1352,10,102,92
2185,1353,7,60,53
