X,Y,Subtracted,Original 1,Original 2
1793,838,8,72,64
1794,838,7,49,42
1793,839,8,71,63
1794,839,8,46,38
1792,840,1,38,37
1792,844,6,40,34
1793,844,12,56,44
1794,844,11,51,40
1793,845,3,96,93
1794,845,6,97,91
1794,846,5,98,93
1793,847,12,61,49
1794,847,19,65,46
1793,852,1,54,53
1794,852,3,65,62
1793,853,10,49,39
1794,853,7,59,52
1794,858,14,47,33
1793,859,2,38,36
1794,859,7,71,64
1795,859,8,69,61
1796,859,3,35,32
1795,865,5,60,55
1796,865,6,66,60
1796,866,7,64,57
1797,866,5,49,44
1794,867,6,63,57
1796,872,12,71,59
1795,874,9,73,64
1796,874,1,87,86
1796,879,14,96,82
1795,880,9,81,72
1796,880,4,75,71
1795,881,14,78,64
1798,881,10,64,54
1796,886,9,101,92
1797,886,4,82,78
1796,887,4,120,116
1797,887,25,108,83
1795,888,10,58,48
1796,888,9,84,75
1798,888,6,60,54
1797,893,1,99,98
1796,894,13,101,88
1798,894,10,131,121
1797,895,19,104,85
1796,900,23,56,33
1797,900,6,72,66
1798,900,10,82,72
1799,900,1,61,60
1796,901,24,81,57
1797,901,3,109,106
1797,902,4,67,63
1798,902,1,87,86
1797,907,25,56,31
1798,907,19,72,53
1797,908,9,69,60
1798,908,9,94,85
1797,909,1,51,50
1798,909,4,73,69
1799,910,9,40,31
1797,915,3,60,57
1798,915,2,98,96
1799,915,1,96,95
1797,916,3,55,52
1798,916,2,91,89
1799,916,3,89,86
1798,921,3,44,41
1799,921,4,72,68
1800,921,2,58,56
1800,922,2,98,96
1799,928,6,53,47
1800,928,13,58,45
1798,929,3,38,35
1800,929,11,89,78
1801,929,4,63,59
1800,930,7,72,65
1801,930,4,52,48
1800,935,8,48,40
1801,935,2,33,31
1800,936,4,74,70
1801,936,7,66,59
1802,936,2,37,35
1801,937,1,64,63
1800,943,22,68,46
1801,943,11,53,42
1800,944,1,59,58
1801,944,3,80,77
1802,949,1,46,45
1801,951,1,72,71
1800,957,8,47,39
1800,958,16,60,44
1801,958,9,77,68
1802,958,2,77,75
1801,959,8,44,36
1802,959,2,51,49
1802,964,11,56,45
1803,964,12,47,35
1801,965,5,49,44
1802,965,4,72,68
1803,965,1,62,61
1801,966,2,34,32
1802,966,2,50,48
1802,971,1,45,44
1802,973,1,54,53
1803,973,3,71,68
1804,973,3,56,53
1803,978,2,37,35
1803,979,4,79,75
1803,980,3,86,83
1803,981,2,42,40
1803,985,9,47,38
1804,985,6,47,41
1803,986,7,82,75
1804,986,9,87,78
1805,986,5,52,47
1804,987,6,86,80
1805,987,2,55,53
1804,988,3,43,40
1804,995,5,36,31
1805,1001,3,53,50
1806,1001,6,42,36
1805,1002,12,44,32
1806,1008,2,64,62
1804,1009,3,40,37
1805,1009,7,62,55
1806,1009,5,54,49
1804,1015,6,40,34
1804,1016,1,37,36
1805,1022,14,64,50
1806,1022,8,62,54
1805,1023,4,70,66
1807,1030,5,50,45
1806,1036,2,43,41
1805,1037,1,44,43
1806,1037,4,54,50
1806,1038,6,40,34
1806,1044,1,50,49
1808,1044,8,62,54
1806,1045,5,48,43
1808,1045,17,65,48
1807,1051,2,42,40
1807,1052,6,51,45
1808,1057,6,40,34
1808,1058,9,77,68
1808,1059,9,85,76
1808,1060,2,52,50
1807,1064,5,80,75
1806,1065,3,65,62
1807,1065,14,106,92
1808,1065,6,83,77
1806,1066,10,79,69
1807,1066,20,123,103
1808,1066,16,91,75
1806,1067,9,66,57
1807,1067,14,102,88
1808,1067,5,84,79
1806,1068,3,34,31
1807,1068,1,51,50
1811,1160,7,38,31
