X,Y,Subtracted,Original 1,Original 2
1792,837,19,58,39
1793,837,18,65,47
1792,838,27,78,51
1793,838,16,89,73
1793,839,1,61,60
1793,843,7,53,46
1794,843,5,51,46
1793,846,3,46,43
1794,846,2,51,49
1793,851,3,61,58
1794,851,1,75,74
1795,851,3,46,43
1793,852,3,61,58
1794,852,1,75,74
1795,852,3,46,43
1795,858,11,72,61
1795,859,8,72,64
1796,859,8,39,31
1794,864,1,46,45
1795,864,1,62,61
1796,864,1,42,41
1793,865,10,44,34
1794,865,10,79,69
1793,866,15,52,37
1794,866,15,92,77
1797,866,15,47,32
1794,871,6,43,37
1794,872,12,77,65
1795,872,6,133,127
1797,872,13,96,83
1794,873,12,76,64
1797,873,33,101,68
1794,878,4,40,36
1796,879,25,131,106
1798,879,3,70,67
1796,880,20,91,71
1796,881,12,55,43
1795,885,1,33,32
1796,885,4,79,75
1797,885,9,80,71
1797,886,4,138,134
1799,886,1,37,36
1796,887,3,114,111
1797,887,8,104,96
1796,888,33,75,42
1797,888,29,83,54
1798,888,12,47,35
1797,892,13,87,74
1798,892,8,67,59
1798,893,3,114,111
1799,893,20,88,68
1796,894,30,123,93
1797,894,19,170,151
1798,894,2,140,138
1796,895,4,39,35
1796,899,6,53,47
1797,899,4,85,81
1796,900,5,65,60
1797,900,1,117,116
1796,901,3,71,68
1798,902,1,66,65
1799,902,1,56,55
1798,906,2,59,57
1798,908,2,91,89
1798,909,5,48,43
1797,913,9,43,34
1798,913,10,74,64
1799,913,8,74,66
1797,914,6,69,63
1798,914,1,113,112
1799,916,8,56,48
1798,922,23,86,63
1799,922,27,134,107
1800,923,5,56,51
1799,928,1,63,62
1800,929,11,97,86
1801,929,14,75,61
1800,930,14,71,57
1801,930,20,57,37
1801,935,8,47,39
1800,936,11,79,68
1801,936,18,84,66
1802,936,10,51,41
1801,942,11,66,55
1802,942,8,45,37
1799,943,4,42,38
1801,943,7,76,69
1802,943,8,56,48
1802,949,2,49,47
1800,950,5,75,70
1803,950,11,51,40
1802,951,3,72,69
1803,965,2,79,77
1804,965,1,46,45
1802,966,1,40,39
1803,966,2,39,37
1803,971,4,80,76
1804,971,3,48,45
1802,972,10,80,70
1803,972,13,89,76
1804,972,2,57,55
1803,973,15,48,33
1804,978,3,85,82
1805,978,3,48,45
1803,979,4,84,80
1804,979,7,81,74
1805,979,7,48,41
1803,980,4,43,39
1804,980,5,41,36
1802,985,6,40,34
1803,985,4,74,70
1804,985,1,68,67
1802,986,20,62,42
1803,986,6,100,94
1804,986,2,96,94
1805,986,11,53,42
1804,994,2,53,51
1805,994,7,42,35
1803,999,2,35,33
1803,1000,3,41,38
1804,1000,3,79,76
1805,1000,5,82,77
1806,1000,5,44,39
1803,1001,5,37,32
1804,1001,4,69,65
1805,1001,4,73,69
1806,1001,8,46,38
1804,1002,1,35,34
1804,1007,16,63,47
1805,1009,6,49,43
1806,1009,13,46,33
1805,1013,5,45,40
1806,1013,11,44,33
1806,1014,3,69,66
1806,1015,11,75,64
1805,1022,2,71,69
1806,1022,2,67,65
1805,1023,6,54,48
1806,1023,8,48,40
1806,1030,6,54,48
1806,1035,6,37,31
1806,1036,13,61,48
1806,1037,19,63,44
1807,1051,4,38,34
1808,1056,1,33,32
1807,1057,4,61,57
1808,1057,1,53,52
1806,1058,1,39,38
1807,1058,4,83,79
1808,1058,2,68,66
1809,1058,5,44,39
1806,1059,1,34,33
1807,1059,3,71,68
1808,1059,3,57,54
1809,1059,4,37,33
1806,1064,9,88,79
1808,1064,7,89,82
1809,1064,6,75,69
1810,1064,5,41,36
1806,1065,8,97,89
1808,1065,4,117,113
1809,1065,4,98,94
1810,1065,3,57,54
1806,1066,5,86,81
1807,1066,2,94,92
1809,1066,1,93,92
1806,1067,3,49,46
1807,1067,4,54,50
1809,1102,1,40,39
1810,1102,1,38,37
1811,1181,5,43,38
1812,1181,1,44,43
1811,1182,10,41,31
1812,1182,4,42,38
