X,Y,Subtracted,Original 1,Original 2
1792,844,6,77,71
1793,844,2,107,105
1792,845,2,64,62
1793,851,6,64,58
1793,852,4,62,58
1793,858,1,45,44
1793,859,2,45,43
1794,860,2,35,33
1794,864,5,67,62
1795,864,6,56,50
1795,866,12,120,108
1796,866,16,100,84
1797,866,10,43,33
1795,867,1,52,51
1796,867,2,44,42
1794,872,13,98,85
1796,872,4,126,122
1794,873,11,80,69
1796,873,14,122,108
1797,873,8,91,83
1797,874,1,35,34
1795,878,12,87,75
1796,878,15,84,69
1797,878,21,67,46
1794,879,12,58,46
1797,879,12,95,83
1796,880,11,84,73
1797,880,41,96,55
1796,885,6,82,76
1798,885,2,52,50
1796,886,1,139,138
1797,887,4,98,94
1797,888,25,81,56
1798,888,18,63,45
1796,892,12,55,43
1796,893,18,103,85
1797,893,1,123,122
1799,893,4,82,78
1795,894,16,50,34
1796,894,17,113,96
1799,894,6,100,94
1797,900,1,141,140
1798,900,8,136,128
1799,900,14,95,81
1797,901,3,110,107
1798,901,6,128,122
1799,901,5,114,109
1797,902,1,38,37
1797,908,12,63,51
1798,908,9,85,76
1797,913,2,39,37
1800,913,15,57,42
1800,914,20,106,86
1798,915,9,101,92
1800,915,3,95,92
1799,916,7,46,39
1799,920,4,53,49
1798,922,31,85,54
1799,922,17,131,114
1798,929,5,44,39
1799,929,12,83,71
1799,935,8,58,50
1800,935,7,62,55
1799,936,7,49,42
1800,936,3,65,62
1801,936,2,64,62
1802,936,1,41,40
1800,937,5,41,36
1801,937,3,40,37
1802,942,6,44,38
1799,943,12,49,37
1801,943,2,78,76
1802,943,11,63,52
1801,949,2,67,65
1802,949,1,55,54
1800,950,7,68,61
1801,950,5,104,99
1802,950,6,96,90
1803,950,10,47,37
1801,956,1,42,41
1800,957,6,46,40
1801,957,11,76,65
1802,957,14,91,77
1803,957,14,69,55
1802,958,39,75,36
1802,965,1,79,78
1802,966,3,36,33
1803,966,3,34,31
1801,971,4,47,43
1802,979,5,59,54
1803,979,5,81,76
1803,980,4,40,36
1803,986,7,107,100
1803,987,3,58,55
1804,987,1,54,53
1804,992,21,61,40
1805,992,4,38,34
1803,993,1,57,56
1804,993,1,74,73
1804,994,6,52,46
1805,999,5,55,50
1805,1001,1,71,70
1804,1002,2,33,31
1805,1007,2,64,62
1803,1008,3,38,35
1804,1008,2,73,71
1804,1009,1,33,32
1804,1014,1,43,42
1805,1014,1,69,68
1804,1015,3,37,34
1805,1015,1,64,63
1806,1023,6,48,42
1806,1029,2,69,67
1807,1029,14,51,37
1806,1030,2,50,48
1805,1036,1,35,34
1805,1037,1,35,34
1806,1043,6,63,57
1808,1043,4,35,31
1806,1044,9,66,57
1808,1044,7,45,38
1807,1045,2,44,42
1807,1057,9,70,61
1808,1057,9,51,42
1806,1058,2,46,44
1807,1058,6,91,85
1808,1058,6,75,69
1809,1058,6,49,43
1806,1059,1,32,31
1807,1059,6,70,64
1808,1059,9,66,57
1809,1059,11,42,31
1807,1064,23,99,76
1808,1064,7,96,89
1809,1064,10,84,74
1810,1064,11,50,39
1807,1065,20,106,86
1810,1065,1,57,56
1807,1066,17,92,75
1807,1067,12,52,40
1809,1094,5,41,36
1810,1094,10,44,34
1810,1116,9,47,38
1810,1117,1,36,35
1811,1174,2,44,42
1812,1188,6,38,32
1813,1189,1,32,31
1812,1203,1,39,38
1813,1210,1,32,31
