X,Y,Subtracted,Original 1,Original 2
338,550,1,36,35
2191,968,18,49,31
2192,975,1,80,79
2191,980,2,34,32
2192,980,1,58,57
2192,981,1,102,101
2193,981,1,32,31
2192,987,5,74,69
2191,993,6,41,35
2193,995,7,59,52
2192,999,15,48,33
2193,999,12,53,41
2193,1000,9,111,102
2194,1000,3,43,40
2193,1001,1,61,60
2193,1005,11,46,35
2193,1006,2,138,136
2194,1012,5,73,68
2194,1013,11,69,58
2193,1025,2,105,103
2194,1025,2,116,114
2194,1031,11,154,143
2195,1031,20,72,52
2194,1032,6,86,80
2193,1037,9,96,87
2195,1037,1,51,50
2194,1038,7,99,92
2194,1039,21,59,38
2193,1044,3,66,63
2194,1044,2,72,70
2195,1044,5,76,71
2194,1049,1,49,48
2194,1050,11,113,102
2195,1050,1,97,96
2194,1051,10,112,102
2194,1056,18,66,48
2195,1056,2,75,73
2193,1057,10,42,32
2195,1057,46,89,43
2194,1058,6,54,48
2194,1062,20,53,33
2195,1063,61,111,50
2194,1064,10,55,45
2194,1068,35,92,57
2194,1069,38,145,107
2194,1070,34,105,71
2195,1070,20,119,99
2195,1071,38,76,38
2195,1075,42,121,79
2194,1076,6,65,59
2195,1076,21,128,107
2195,1081,9,48,39
2195,1082,3,93,90
2195,1083,4,54,50
2195,1087,9,50,41
2196,1088,5,36,31
2194,1094,3,75,72
2196,1094,5,57,52
2194,1095,8,101,93
2196,1095,16,78,62
2195,1101,15,90,75
2194,1107,6,46,40
2196,1107,8,39,31
2194,1108,6,50,44
2196,1108,8,47,39
2194,1114,4,35,31
2194,1120,6,57,51
2195,1120,8,118,110
2196,1120,5,46,41
2194,1121,4,51,47
2195,1121,5,78,73
2196,1121,3,46,43
2195,1132,7,54,47
2194,1133,5,90,85
2196,1133,19,72,53
2196,1134,5,60,55
2196,1140,1,44,43
2195,1141,4,47,43
2195,1144,1,41,40
2195,1145,25,128,103
2194,1146,27,120,93
2196,1146,44,90,46
2195,1147,91,191,100
2195,1148,30,68,38
2194,1151,2,33,31
2195,1151,28,92,64
2195,1152,5,184,179
2196,1152,3,61,58
2195,1153,2,150,148
2196,1153,3,48,45
2195,1158,5,55,50
2196,1158,4,36,32
2193,1159,4,36,32
2195,1159,3,86,83
2196,1159,4,38,34
2194,1164,19,77,58
2194,1165,35,188,153
2196,1165,10,52,42
2194,1166,58,143,85
2195,1167,28,81,53
2195,1171,6,98,92
2194,1172,8,111,103
2196,1172,8,42,34
2194,1173,19,53,34
2193,1177,12,47,35
2194,1177,10,75,65
2195,1177,16,94,78
2193,1178,11,70,59
2194,1180,9,50,41
2195,1180,6,54,48
2194,1183,10,69,59
2195,1183,11,68,57
2194,1184,10,68,58
2195,1186,14,46,32
2194,1188,2,34,32
2195,1190,24,76,52
2193,1191,2,78,76
2195,1191,6,49,43
2195,1192,13,53,40
2193,1196,14,69,55
2193,1197,13,158,145
2194,1197,13,183,170
2195,1197,9,89,80
2193,1198,2,118,116
2195,1198,6,43,37
2193,1199,1,91,90
2194,1203,3,92,89
2195,1203,12,59,47
2195,1204,5,43,38
2192,1205,4,48,44
2194,1205,3,82,79
2195,1205,4,35,31
2194,1210,11,98,87
2194,1211,16,73,57
2194,1215,10,54,44
2193,1217,1,119,118
2193,1222,14,102,88
2193,1223,17,147,130
2193,1229,7,164,157
2194,1229,17,81,64
2193,1230,7,148,141
2194,1230,15,70,55
2192,1231,2,82,80
2193,1231,6,123,117
2194,1231,11,57,46
2192,1235,31,117,86
2193,1235,37,169,132
2194,1235,34,73,39
2194,1236,1,54,53
2192,1237,14,109,95
2193,1237,35,155,120
2194,1237,32,74,42
2193,1238,2,50,48
2193,1241,3,36,33
2193,1242,6,68,62
2192,1243,8,112,104
2193,1243,12,75,63
2192,1244,5,60,55
2193,1244,10,41,31
2192,1248,4,86,82
2192,1249,12,201,189
2193,1249,6,96,90
2193,1254,6,41,35
2190,1255,2,54,52
2192,1255,10,167,157
2190,1256,6,64,58
2191,1256,4,160,156
2192,1256,7,133,126
2192,1257,2,67,65
2190,1261,3,50,47
2192,1261,1,51,50
2192,1262,8,51,43
2191,1263,14,101,87
2190,1267,51,101,50
2191,1267,111,207,96
2190,1269,11,88,77
2191,1269,44,217,173
2190,1274,21,115,94
2189,1275,28,97,69
2191,1275,6,145,139
2190,1276,8,93,85
2189,1280,6,61,55
2190,1280,1,89,88
2191,1282,31,65,34
2189,1286,5,67,62
2190,1286,8,79,71
2189,1287,12,147,135
2191,1287,28,74,46
2189,1288,5,119,114
2189,1292,9,76,67
2189,1293,21,185,164
2190,1293,29,100,71
2189,1294,14,198,184
2190,1294,17,101,84
2189,1295,18,156,138
2190,1295,5,60,55
2189,1298,15,53,38
2190,1299,25,95,70
2188,1300,11,107,96
2189,1300,14,226,212
2190,1300,24,78,54
2188,1301,16,106,90
2188,1305,5,75,70
2189,1305,7,126,119
2190,1305,1,51,50
2187,1306,5,66,61
2188,1306,13,128,115
2187,1311,31,94,63
2188,1311,19,105,86
2189,1311,8,39,31
2189,1312,14,98,84
2188,1313,26,232,206
2189,1313,5,108,103
2187,1314,2,78,76
2188,1314,10,98,88
2187,1318,22,141,119
2188,1318,3,87,84
2188,1319,14,186,172
2189,1319,8,51,43
2186,1320,8,45,37
2187,1320,11,129,118
2187,1321,28,60,32
2187,1324,3,90,87
2188,1324,6,38,32
2187,1325,11,159,148
2188,1325,10,88,78
2188,1326,2,83,81
2188,1327,8,40,32
2186,1331,25,143,118
2188,1331,18,65,47
2186,1332,21,143,122
2188,1332,9,65,56
2186,1337,11,130,119
2185,1343,9,213,204
2186,1343,16,112,96
2184,1344,8,61,53
2187,1344,22,56,34
2184,1345,6,80,74
2185,1345,7,229,222
2186,1345,8,118,110
2185,1346,27,83,56
2184,1350,12,82,70
2185,1350,8,141,133
2185,1351,5,135,130
2186,1351,25,80,55
2184,1352,12,103,91
2185,1352,5,67,62
