X,Y,Subtracted,Original 1,Original 2
2131,914,4,55,51
2132,914,6,37,31
2131,915,1,38,37
2132,920,6,54,48
2133,932,18,52,34
2134,938,1,52,51
2135,945,8,39,31
2134,946,4,37,33
2135,951,6,48,42
2134,957,13,82,69
2135,957,11,74,63
2134,963,11,45,34
2135,963,8,67,59
2135,964,12,61,49
2135,969,3,70,67
2136,969,5,64,59
2135,970,2,78,76
2136,970,6,67,61
2136,971,2,39,37
2135,975,3,52,49
2136,975,6,64,58
2136,981,13,64,51
2136,983,3,35,32
2137,993,4,42,38
2137,994,5,69,64
2137,995,11,59,48
2137,999,5,40,35
2137,1001,6,61,55
2138,1001,7,70,63
2138,1007,2,60,58
2139,1007,6,39,33
2138,1026,5,37,32
2139,1026,6,75,69
2140,1026,6,52,46
2139,1031,5,38,33
2140,1045,1,44,43
2140,1051,4,51,47
2140,1052,5,39,34
2140,1064,4,38,34
2142,1064,13,48,35
2141,1070,1,47,46
2141,1071,1,38,37
2140,1075,2,41,39
2140,1076,1,65,64
2141,1076,18,123,105
2142,1076,7,92,85
2140,1077,2,62,60
2141,1077,31,124,93
2142,1077,23,96,73
2141,1078,21,66,45
2141,1084,5,46,41
2142,1084,6,48,42
2142,1096,10,87,77
2143,1096,5,36,31
2142,1097,2,48,46
2142,1102,8,62,54
2142,1103,19,63,44
2143,1109,3,39,36
2142,1114,13,60,47
2141,1115,20,58,38
2142,1115,30,89,59
2143,1115,6,53,47
2142,1116,27,69,42
2142,1126,3,50,47
2141,1127,7,58,51
2142,1127,10,105,95
2143,1127,3,77,74
2142,1128,11,78,67
2143,1128,31,104,73
2143,1129,8,63,55
2143,1133,9,73,64
2142,1134,5,67,62
2143,1134,21,84,63
2143,1135,4,69,65
2143,1141,5,74,69
2142,1145,14,61,47
2143,1145,22,75,53
2141,1146,4,41,37
2143,1146,13,103,90
2141,1147,1,44,43
2143,1147,6,91,85
2143,1148,27,67,40
2142,1152,2,102,100
2141,1153,1,44,43
2142,1153,12,104,92
2143,1153,8,77,69
2142,1154,15,81,66
2143,1154,7,73,66
2142,1158,10,69,59
2143,1158,11,52,41
2142,1159,4,107,103
2143,1159,8,87,79
2143,1160,14,108,94
2142,1161,12,65,53
2143,1161,27,84,57
2143,1164,11,58,47
2144,1165,10,42,32
2142,1166,6,93,87
2143,1166,6,116,110
2144,1166,12,52,40
2144,1167,14,53,39
2143,1171,5,58,53
2143,1172,3,85,82
2142,1173,6,45,39
2143,1173,16,73,57
2142,1177,2,40,38
2143,1177,8,52,44
2142,1178,2,74,72
2143,1178,16,99,83
2143,1179,21,98,77
2142,1196,5,52,47
2142,1197,10,89,79
2142,1198,16,93,77
2142,1199,20,77,57
2143,1202,1,53,52
2142,1204,5,76,71
2142,1209,10,55,45
2143,1209,11,62,51
2142,1210,5,79,74
2142,1211,5,78,73
2142,1212,9,46,37
2143,1216,2,60,58
2142,1217,2,77,75
2143,1217,8,59,51
2142,1221,2,37,35
2143,1223,13,58,45
2141,1228,14,52,38
2142,1228,28,94,66
2141,1229,6,75,69
2142,1229,31,133,102
2141,1230,2,61,59
2142,1230,19,105,86
2142,1231,22,63,41
2141,1234,13,58,45
2142,1234,10,69,59
2142,1235,2,111,109
2142,1236,2,111,109
2141,1237,13,58,45
2142,1237,10,69,59
2141,1240,11,87,76
2142,1240,7,57,50
2141,1241,10,97,87
2142,1241,7,78,71
2143,1241,17,52,35
2141,1242,3,106,103
2141,1243,9,101,92
2142,1243,3,72,69
2141,1244,17,57,40
2141,1247,8,113,105
2142,1247,10,84,74
2143,1248,13,60,47
2142,1255,4,68,64
2143,1255,7,54,47
2141,1256,9,68,59
2142,1256,7,60,53
2141,1261,1,87,86
2142,1261,3,83,80
2141,1262,12,78,66
2142,1262,11,67,56
2140,1266,1,39,38
2140,1267,18,65,47
2143,1267,5,36,31
2140,1268,17,61,44
2141,1268,3,81,78
2142,1268,2,61,59
2140,1272,5,64,59
2141,1273,2,100,98
2141,1274,19,123,104
2142,1274,13,75,62
2141,1275,18,81,63
2142,1275,11,49,38
2140,1278,6,43,37
2141,1278,8,52,44
2141,1279,9,97,88
2142,1279,3,47,44
2140,1280,2,74,72
2141,1280,4,94,90
2142,1280,3,53,50
2142,1281,4,36,32
