X,Y,Subtracted,Original 1,Original 2
1790,835,11,49,38
1791,835,5,89,84
1791,836,28,172,144
1792,837,1,63,62
1792,842,22,124,102
1792,843,35,233,198
1793,843,7,90,83
1791,844,10,57,47
1792,844,11,98,87
1791,849,17,48,31
1792,849,13,91,78
1793,849,7,101,94
1794,849,5,65,60
1791,850,8,41,33
1794,850,2,69,67
1793,856,4,136,132
1793,857,8,127,119
1794,857,8,132,124
1795,863,20,111,91
1792,864,12,91,79
1793,864,6,152,146
1795,864,14,103,89
1793,865,6,64,58
1794,869,23,54,31
1795,869,13,74,61
1796,869,7,42,35
1793,870,7,80,73
1795,870,25,172,147
1796,871,4,116,112
1793,872,8,47,39
1795,877,12,153,141
1794,878,1,130,129
1796,878,11,127,116
1794,879,2,48,46
1794,883,12,70,58
1794,884,12,92,80
1797,884,8,105,97
1794,885,11,99,88
1797,885,10,109,99
1797,886,10,62,52
1795,891,62,192,130
1796,891,23,245,222
1797,891,45,189,144
1798,891,9,80,71
1798,892,7,43,36
1796,893,18,87,69
1796,897,9,62,53
1798,897,4,68,64
1795,898,15,81,66
1797,898,9,216,207
1796,899,16,206,190
1798,899,6,106,100
1795,900,18,66,48
1797,900,13,82,69
1798,905,9,117,108
1798,906,2,146,144
1797,907,7,103,96
1798,907,14,65,51
1796,912,4,55,51
1797,912,11,140,129
1799,913,1,162,161
1797,914,4,65,61
1798,914,4,81,77
1797,918,4,46,42
1799,920,21,142,121
1800,920,1,77,76
1798,921,2,64,62
1799,921,12,67,55
1799,925,7,60,53
1798,926,3,101,98
1799,926,3,111,108
1800,926,5,66,61
1798,927,20,165,145
1799,927,3,153,150
1798,928,7,76,69
1798,933,3,64,61
1798,934,2,95,93
1800,935,10,70,60
1800,940,2,82,80
1801,940,2,48,46
1800,941,19,168,149
1801,941,17,101,84
1800,948,26,124,98
1801,948,23,128,105
1802,948,17,64,47
1799,949,6,87,81
1799,950,9,40,31
1800,950,28,74,46
1801,950,25,56,31
1799,955,5,50,45
1802,955,19,77,58
1800,956,20,109,89
1801,956,1,136,135
1801,961,2,71,69
1802,962,7,129,122
1801,963,11,123,112
1800,969,7,81,74
1801,969,3,148,145
1802,969,11,126,115
1803,969,7,84,77
1800,970,2,88,86
1801,970,1,160,159
1802,970,11,149,138
1803,970,11,88,77
1802,975,4,37,33
1800,977,24,60,36
1801,977,6,93,87
1801,983,2,41,39
1804,983,1,45,44
1801,984,10,86,76
1803,984,1,132,131
1801,985,1,74,73
1802,985,6,65,59
1803,985,12,110,98
1804,985,7,57,50
1802,990,10,82,72
1801,991,20,70,50
1803,993,13,76,63
1803,997,1,79,78
1804,998,12,123,111
1805,998,7,78,71
1803,999,6,127,121
1803,1000,11,60,49
1804,1000,5,47,42
1802,1005,2,64,62
1804,1005,9,145,136
1802,1006,18,83,65
1803,1006,3,133,130
