X,Y,Subtracted,Original 1,Original 2
1791,835,9,87,78
1792,835,6,82,76
1793,835,5,49,44
1790,836,1,68,67
1792,836,5,102,97
1793,836,4,58,54
1792,843,11,217,206
1793,843,3,92,89
1791,844,5,65,60
1792,844,16,86,70
1791,849,13,45,32
1794,849,4,59,55
1791,850,1,35,34
1794,850,3,70,67
1793,851,4,61,57
1794,851,4,36,32
1793,855,23,77,54
1792,856,1,83,82
1794,856,3,114,111
1794,857,17,140,123
1795,857,3,69,66
1793,863,16,163,147
1795,863,9,99,90
1794,864,4,97,93
1795,864,27,104,77
1794,869,2,46,44
1793,870,27,87,60
1795,870,1,163,162
1793,871,5,101,96
1796,871,6,112,106
1793,872,9,51,42
1794,877,6,120,114
1795,877,21,152,131
1793,878,2,35,33
1794,878,24,139,115
1796,878,15,131,116
1794,879,6,40,34
1795,885,8,164,156
1796,885,9,215,206
1796,890,11,82,71
1794,891,16,110,94
1796,891,6,235,229
1796,892,2,119,117
1796,893,2,90,88
1796,897,5,76,71
1797,897,2,85,83
1798,897,6,58,52
1795,898,12,82,70
1796,898,4,144,140
1797,898,1,212,211
1798,898,6,110,104
1795,899,8,81,73
1798,899,3,107,104
1795,900,6,77,71
1797,905,3,136,133
1799,905,7,82,75
1796,906,17,109,92
1798,906,14,147,133
1799,906,13,71,58
1796,907,2,39,37
1797,907,12,93,81
1798,907,1,57,56
1796,912,27,69,42
1797,913,6,180,174
1798,914,1,78,77
1799,914,8,73,65
1798,918,13,61,48
1797,919,18,124,106
1797,920,4,86,82
1798,920,30,149,119
1798,921,33,80,47
1799,921,5,70,65
1799,925,2,49,47
1797,926,1,49,48
1800,926,5,58,53
1797,927,2,84,82
1799,933,3,99,96
1799,934,2,163,161
1800,935,10,73,63
1799,940,1,74,73
1800,940,2,69,67
1798,941,1,42,41
1799,941,1,121,120
1800,941,3,178,175
1799,942,2,81,79
1800,942,2,92,90
1798,948,4,44,40
1799,948,11,99,88
1801,948,15,129,114
1802,948,6,69,63
1799,949,29,96,67
1801,949,6,126,120
1802,949,4,71,67
1800,954,10,84,74
1801,954,8,68,60
1799,955,3,48,45
1800,955,25,171,146
1801,955,14,157,143
1802,956,3,89,86
1801,957,4,61,57
1800,961,2,44,42
1801,961,4,73,69
1802,961,27,68,41
1801,962,22,168,146
1803,962,1,50,49
