X,Y,Subtracted,Original 1,Original 2
1791,835,7,116,109
1791,836,7,141,134
1792,841,7,83,76
1793,841,6,75,69
1791,842,1,92,91
1792,843,20,218,198
1793,843,19,172,153
1794,843,15,72,57
1793,849,1,115,114
1794,849,4,64,60
1792,850,5,95,90
1793,850,10,117,107
1794,850,10,81,71
1793,855,20,66,46
1794,856,31,111,80
1795,856,4,87,83
1792,857,10,82,72
1793,857,13,110,97
1794,862,27,89,62
1793,863,69,145,76
1794,863,26,250,224
1795,863,7,84,77
1794,864,21,84,63
1794,869,3,76,73
1796,869,14,71,57
1794,870,15,161,146
1796,870,15,112,97
1793,871,17,108,91
1795,871,6,138,132
1794,872,9,43,34
1794,876,11,110,99
1794,877,31,175,144
1795,877,20,160,140
1794,878,6,116,110
1795,878,3,147,144
1794,883,16,94,78
1795,883,15,107,92
1797,883,34,74,40
1794,884,27,116,89
1794,885,6,83,77
1795,885,19,146,127
1797,885,30,100,70
1796,890,4,81,77
1794,891,1,88,87
1795,891,16,110,94
1796,891,2,245,243
1797,891,10,134,124
1795,892,19,108,89
1796,892,6,108,102
1797,892,13,120,107
1796,897,3,103,100
1798,897,2,94,92
1798,898,8,78,70
1796,899,7,163,156
1797,899,1,138,137
1798,899,11,110,99
1797,905,9,181,172
1796,906,1,91,90
1798,906,5,134,129
1799,906,19,66,47
1796,911,2,60,58
1797,911,16,120,104
1798,911,3,88,85
1796,912,13,84,71
1798,912,2,119,117
1797,913,16,153,137
1798,913,2,193,191
1797,914,4,70,66
1798,914,41,88,47
1798,918,11,79,68
1797,919,13,98,85
1798,920,5,114,109
1799,921,11,43,32
1800,921,4,38,34
1799,925,6,92,86
1800,925,1,33,32
1799,926,1,170,169
1800,926,1,70,69
1800,927,5,95,90
1798,928,8,45,37
1799,928,28,71,43
1801,933,3,50,47
1801,934,1,58,57
1800,940,3,110,107
1801,940,12,59,47
1798,941,11,48,37
1799,941,19,137,118
1801,941,3,109,106
1802,941,4,35,31
1799,942,10,78,68
1800,946,8,41,33
1800,947,4,93,89
1801,947,4,89,85
1802,948,10,80,70
1802,949,4,61,57
1800,954,1,80,79
1802,954,6,44,38
1800,955,11,154,143
1802,955,10,89,79
1799,956,5,36,31
1800,956,8,97,89
1802,956,5,56,51
1801,961,7,83,76
1800,962,10,109,99
1802,962,13,105,92
1803,962,1,41,40
1800,963,1,68,67
1801,963,7,83,76
1801,969,6,171,165
1802,969,7,171,164
1801,970,15,143,128
1802,970,16,128,112
1801,975,15,65,50
1803,976,1,89,88
1800,977,23,72,49
1801,977,24,125,101
1802,977,6,216,210
1803,977,25,113,88
1802,978,10,76,66
1802,982,17,56,39
1801,983,2,59,57
1803,984,21,154,133
1803,985,2,68,66
1802,990,1,89,88
1804,990,9,71,62
1804,991,2,94,92
