X,Y,Subtracted,Original 1,Original 2
2129,907,5,42,37
2129,908,4,43,39
2131,913,8,52,44
2131,919,14,67,53
2132,919,13,45,32
2131,920,5,108,103
2131,921,26,72,46
2131,926,5,103,98
2132,926,2,88,86
2131,927,12,101,89
2132,927,2,88,86
2131,932,5,43,38
2131,933,4,38,34
2133,933,1,90,89
2134,933,6,48,42
2133,934,8,39,31
2132,937,5,41,36
2133,937,21,85,64
2134,937,7,51,44
2133,938,9,131,122
2132,939,4,58,54
2133,939,19,108,89
2134,939,2,57,55
2133,940,19,51,32
2133,944,13,121,108
2134,944,16,122,106
2133,945,18,109,91
2134,945,10,112,102
2133,946,18,57,39
2134,946,1,55,54
2134,949,7,45,38
2134,950,18,89,71
2134,951,24,135,111
2133,952,4,43,39
2134,952,5,71,66
2134,956,20,73,53
2133,957,3,66,63
2134,957,22,121,99
2134,962,6,70,64
2136,962,2,33,31
2134,963,20,116,96
2134,964,25,100,75
2134,969,1,46,45
2135,969,2,113,111
2134,970,5,55,50
2135,970,8,141,133
2137,970,5,48,43
2135,971,6,90,84
2135,975,4,108,104
2135,976,5,120,115
2135,977,13,72,59
2136,980,8,51,43
2135,981,5,79,74
2136,981,4,95,91
2137,981,12,77,65
2135,982,3,72,69
2136,982,1,99,98
2137,982,25,100,75
2138,982,12,51,39
2137,983,34,98,64
2138,983,20,57,37
2137,987,8,52,44
2136,988,15,92,77
2137,988,10,98,88
2138,988,5,60,55
2138,989,1,43,42
2137,993,8,67,59
2138,993,15,56,41
2138,994,3,82,79
2136,995,11,68,57
2137,995,5,80,75
2138,995,10,63,53
2137,996,8,44,36
2138,1000,38,126,88
2137,1001,11,102,91
2138,1001,43,127,84
2137,1002,5,58,53
2138,1002,27,81,54
2137,1007,1,83,82
2137,1008,9,53,44
2138,1013,10,100,90
2139,1013,4,52,48
2138,1014,17,86,69
2139,1014,8,50,42
2139,1025,1,89,88
2140,1025,3,39,36
2138,1026,1,67,66
2138,1027,2,40,38
2140,1031,3,45,42
2138,1032,22,60,38
2140,1032,7,71,64
2140,1038,8,81,73
2140,1039,18,96,78
2141,1045,8,47,39
2139,1051,1,73,72
2140,1051,21,124,103
2141,1051,4,63,59
2139,1052,9,58,49
2140,1052,30,110,80
2140,1056,4,44,40
2139,1057,2,34,32
2140,1057,1,67,66
2141,1058,3,60,57
2140,1064,11,81,70
2141,1064,7,101,94
2140,1065,1,51,50
2141,1065,3,67,64
2140,1070,15,69,54
2141,1070,1,85,84
2140,1071,16,69,53
2140,1075,1,125,124
2142,1075,4,79,75
2142,1076,10,127,117
2142,1077,8,123,115
2140,1078,2,121,119
2142,1078,4,95,91
2142,1081,5,37,32
2142,1083,2,100,98
2141,1084,12,94,82
2142,1084,15,94,79
2143,1084,10,43,33
2140,1089,6,45,39
2141,1089,2,107,105
2140,1090,17,52,35
2141,1090,14,119,105
2141,1091,15,74,59
2142,1094,2,57,55
2143,1095,10,53,43
2142,1096,1,91,90
2143,1096,8,66,58
2140,1097,6,41,35
2141,1097,11,161,150
2142,1097,2,93,91
2141,1100,7,57,50
2140,1101,2,37,35
2141,1101,3,115,112
2142,1101,2,82,80
2142,1102,2,65,63
2143,1102,15,74,59
2141,1103,13,159,146
2142,1103,9,80,71
2143,1103,3,63,60
2142,1108,2,127,125
2143,1108,2,62,60
2142,1109,6,136,130
2143,1109,22,99,77
2142,1110,8,80,72
2143,1110,14,70,56
2141,1114,3,71,68
2142,1114,4,92,88
2143,1114,6,54,48
2141,1115,6,95,89
2142,1115,1,124,123
2141,1120,17,76,59
2143,1120,1,55,54
2141,1121,10,82,72
2142,1121,3,135,132
2143,1121,2,88,86
2142,1122,55,140,85
2143,1122,6,59,53
2142,1123,16,99,83
2141,1126,3,86,83
2142,1126,23,115,92
2143,1126,1,85,84
2142,1127,2,158,156
2144,1128,27,62,35
2143,1129,21,94,73
2142,1132,7,77,70
2142,1133,1,118,117
2141,1134,15,77,62
2144,1134,4,55,51
2141,1135,30,78,48
2143,1135,7,109,102
2144,1135,18,66,48
2143,1136,12,72,60
2143,1139,10,96,86
2141,1140,9,74,65
2142,1140,2,111,109
2144,1140,3,45,42
2144,1141,7,46,39
2143,1142,6,81,75
2141,1145,17,56,39
2141,1146,7,72,65
2144,1146,20,87,67
2141,1147,2,94,92
2143,1147,7,130,123
2144,1147,39,98,59
2141,1148,18,63,45
2141,1153,2,93,91
2143,1153,25,123,98
2142,1155,15,87,72
2143,1155,3,62,59
2143,1158,7,93,86
2141,1159,6,83,77
2143,1159,12,140,128
2141,1160,18,70,52
2142,1160,2,130,128
2143,1160,23,146,123
2143,1161,27,138,111
2143,1164,19,106,87
2144,1164,14,48,34
2141,1165,11,73,62
2143,1165,27,141,114
2144,1165,9,82,73
2143,1166,64,193,129
2141,1167,27,60,33
2143,1168,49,89,40
2144,1171,9,54,45
2141,1172,19,61,42
2142,1172,11,99,88
2144,1172,14,80,66
2141,1173,17,54,37
2142,1173,8,94,86
2144,1173,13,67,54
2142,1174,10,61,51
2142,1177,4,83,79
2144,1177,8,48,40
2141,1178,3,68,65
2141,1180,5,37,32
2142,1184,17,165,148
2143,1184,7,88,81
2144,1184,7,82,75
2142,1185,12,167,155
2141,1186,13,60,47
2142,1186,35,134,99
2143,1186,2,88,86
2142,1187,29,62,33
2141,1191,7,60,53
2143,1191,9,78,69
2144,1191,3,42,39
2141,1192,1,34,33
2143,1192,14,74,60
2143,1193,3,55,52
2142,1196,17,97,80
2141,1197,1,81,80
2142,1197,9,147,138
2143,1198,27,122,95
2141,1199,4,35,31
2143,1199,30,112,82
2142,1203,7,121,114
2143,1203,20,143,123
2144,1203,4,68,64
2143,1204,3,134,131
2144,1204,5,85,80
2142,1206,31,79,48
2143,1206,34,86,52
2141,1209,6,45,39
2142,1209,7,101,94
2143,1209,14,109,95
2141,1210,3,82,79
2142,1210,12,124,112
2143,1210,1,115,114
2142,1211,10,117,107
2142,1212,21,90,69
2143,1212,6,89,83
2143,1215,9,77,68
2142,1216,13,134,121
