X,Y,Subtracted,Original 1,Original 2
3250,1591,1,1,0
1798,832,4,6,2
1799,832,6,8,2
1791,834,3,6,3
1792,834,1,1,0
1795,834,1,6,5
1784,835,2,6,4
1790,835,3,20,17
1791,835,4,57,53
1796,835,2,3,1
1787,836,1,4,3
1789,836,2,3,1
1790,836,3,47,44
1791,836,4,99,95
1796,836,3,6,3
1790,837,3,24,21
1791,837,3,60,57
1796,837,2,7,5
1797,837,3,6,3
1791,838,1,2,1
1797,838,1,4,3
1798,838,2,3,1
1793,839,2,7,5
1799,839,1,1,0
1786,840,2,2,0
1789,840,5,9,4
1790,840,3,11,8
1792,840,3,7,4
1793,840,9,18,9
1796,840,8,8,0
1787,841,9,9,0
1788,841,4,4,0
1791,841,3,4,1
1795,841,1,1,0
1796,841,7,13,6
1784,842,1,1,0
1787,842,1,1,0
1788,842,2,5,3
1791,842,19,73,54
1793,842,14,61,47
1796,842,1,1,0
1791,843,6,96,90
1792,843,21,164,143
1793,843,21,116,95
1798,843,2,6,4
1786,844,5,5,0
1788,844,7,13,6
1792,844,17,79,62
1793,844,20,60,40
1796,844,6,6,0
1785,845,8,13,5
1786,845,5,5,0
1793,845,10,10,0
1795,845,4,4,0
1796,845,8,8,0
1784,846,3,3,0
1785,846,7,7,0
1790,846,8,8,0
1791,846,6,6,0
1793,846,9,16,7
1795,846,4,4,0
1796,846,2,2,0
1786,847,2,2,0
1787,847,8,8,0
1788,847,3,3,0
1789,847,5,5,0
1790,847,1,5,4
1792,847,2,2,0
1793,847,11,11,0
1796,847,4,7,3
1798,847,1,3,2
1785,848,1,1,0
1786,848,2,2,0
1787,848,1,1,0
1793,848,4,5,1
1794,848,4,4,0
1799,848,4,10,6
1784,849,2,2,0
1785,849,2,2,0
1786,849,1,1,0
1790,849,4,7,3
1791,849,8,12,4
1794,849,3,29,26
1795,849,2,2,0
1784,850,3,3,0
1785,850,3,3,0
1786,850,1,1,0
1789,850,2,3,1
1790,850,8,10,2
1791,850,13,16,3
1794,850,1,41,40
1795,850,1,1,0
1784,851,2,2,0
1785,851,2,2,0
1786,851,2,2,0
1790,851,4,6,2
1791,851,8,11,3
1792,851,3,16,13
1793,851,2,34,32
1797,851,1,4,3
1798,851,2,2,0
1799,851,2,2,0
1785,852,1,1,0
1786,852,3,3,0
1787,852,3,3,0
1793,852,2,2,0
1799,852,9,11,2
1786,853,4,4,0
1787,853,4,4,0
1788,853,1,1,0
1795,853,1,1,0
