X,Y,Subtracted,Original 1,Original 2
1815,1263,2,2,0
336,544,1,1,0
338,544,1,1,0
339,544,3,3,0
342,545,2,2,0
336,546,3,4,1
338,546,1,4,3
339,546,3,3,0
342,546,1,1,0
336,547,3,3,0
338,547,1,4,3
342,547,1,1,0
342,548,5,5,0
336,549,3,12,9
338,549,1,13,12
342,549,4,4,0
336,550,3,29,26
338,550,1,26,25
339,550,4,7,3
342,550,2,2,0
336,551,3,10,7
338,551,1,13,12
342,551,5,6,1
384,832,3,3,0
389,832,1,2,1
1793,832,2,2,0
1794,832,1,1,0
1797,832,2,4,2
1798,832,7,7,0
1799,832,4,4,0
384,833,1,1,0
387,833,1,1,0
388,833,4,4,0
389,833,4,4,0
1787,833,1,3,2
1788,833,1,5,4
1789,833,1,3,2
1793,833,2,2,0
1794,833,5,5,0
1795,833,7,7,0
1796,833,3,5,2
1797,833,1,1,0
386,834,1,1,0
387,834,3,3,0
388,834,5,5,0
389,834,4,4,0
1784,834,2,5,3
1787,834,2,4,2
1788,834,1,1,0
1791,834,2,9,7
1795,834,2,3,1
1796,834,5,5,0
387,835,1,1,0
388,835,2,2,0
389,835,1,1,0
1784,835,2,11,9
1787,835,2,3,1
1792,835,4,47,43
1796,835,1,2,1
1799,835,7,9,2
391,836,1,1,0
1784,836,1,1,0
1792,836,22,84,62
1793,836,5,39,34
1795,836,2,2,0
1796,836,6,7,1
1799,836,2,2,0
385,837,1,1,0
386,837,1,2,1
391,837,2,2,0
1792,837,4,51,47
1793,837,1,22,21
1795,837,1,1,0
1796,837,8,8,0
1797,837,2,4,2
385,838,3,3,0
386,838,5,9,4
387,838,4,10,6
388,838,1,7,6
390,838,1,1,0
391,838,2,2,0
1785,838,2,3,1
1786,838,1,5,4
1798,838,1,1,0
385,839,3,4,1
386,839,9,15,6
387,839,10,19,9
388,839,6,15,9
389,839,2,8,6
390,839,2,3,1
1784,839,3,3,0
1785,839,4,4,0
1793,839,7,7,0
1794,839,11,12,1
1785,840,5,11,6
1786,840,5,5,0
1790,840,1,5,4
1799,840,2,5,3
1785,841,4,4,0
1786,841,5,5,0
1798,841,1,3,2
1784,842,1,8,7
1790,842,1,9,8
1792,842,12,91,79
1793,842,8,56,48
1794,842,2,13,11
1798,842,1,4,3
1784,843,4,11,7
1788,843,1,3,2
1792,843,8,159,151
1793,843,5,107,102
1794,843,1,41,40
1798,843,1,1,0
1788,844,3,10,7
1788,845,2,2,0
1784,846,2,4,2
1791,846,3,10,7
1786,847,1,1,0
1787,847,5,5,0
1793,847,2,2,0
1794,847,2,6,4
1785,848,4,4,0
1786,848,5,5,0
1787,848,1,1,0
1790,848,2,2,0
1791,848,10,10,0
1796,848,1,4,3
1799,848,3,3,0
1786,849,2,2,0
1790,849,6,6,0
1791,849,14,14,0
1792,849,6,48,42
1799,849,6,7,1
1786,850,1,1,0
1790,850,5,5,0
1791,850,11,11,0
1792,850,11,60,49
1784,851,1,1,0
1785,851,2,2,0
1786,851,3,3,0
1791,851,3,3,0
1792,851,7,19,12
1784,852,1,1,0
1785,852,2,2,0
1786,852,2,2,0
1793,852,2,2,0
1795,852,2,2,0
1796,852,6,11,5
1797,852,2,4,2
1799,852,3,3,0
1789,853,1,1,0
1790,853,2,2,0
1791,853,2,2,0
1796,853,3,9,6
1799,853,4,9,5
1788,854,1,1,0
1789,854,2,2,0
1790,854,1,1,0
1784,855,2,2,0
1785,855,1,1,0
1788,855,1,1,0
1797,855,6,9,3
1798,855,2,2,0
1793,856,5,80,75
1794,856,28,98,70
1795,856,12,39,27
1798,856,8,9,1
1793,857,8,94,86
1794,857,17,106,89
1795,857,12,53,41
1792,858,6,11,5
1795,858,5,26,21
1797,859,1,1,0
1798,859,1,2,1
1792,860,2,10,8
1793,860,6,6,0
1797,860,1,5,4
1794,861,1,1,0
1798,861,1,1,0
1796,862,4,4,0
1799,862,6,6,0
1792,863,8,59,51
1795,863,2,89,87
1796,863,9,30,21
1799,863,2,2,0
1792,864,2,46,44
1793,864,5,111,106
1795,864,4,80,76
1797,864,6,9,3
1792,865,8,8,0
1794,866,5,5,0
