X,Y,Subtracted,Original 1,Original 2
215,2247,1,1,0
1784,832,2,2,0
1787,832,2,2,0
1791,832,5,5,0
1792,832,9,9,0
1787,833,4,4,0
1788,833,5,5,0
1791,833,4,4,0
1794,833,1,8,7
1798,833,6,10,4
1784,834,2,3,1
1794,834,4,4,0
1797,834,1,1,0
1798,834,8,8,0
1784,835,1,4,3
1785,835,1,1,0
1789,835,2,2,0
1795,835,2,2,0
1798,835,1,1,0
1786,836,1,1,0
1788,836,1,4,3
1789,836,11,26,15
1790,836,2,71,69
1795,836,11,11,0
1796,836,2,9,7
1799,836,4,8,4
1785,837,1,1,0
1786,837,2,2,0
1788,837,1,1,0
1789,837,15,22,7
1790,837,12,69,57
1791,837,1,112,111
1795,837,9,9,0
1796,837,3,7,4
1799,837,3,5,2
1790,838,9,23,14
1791,838,7,46,39
1795,838,2,2,0
1791,839,2,2,0
1794,839,7,7,0
1795,839,3,3,0
1797,839,5,5,0
1798,839,9,10,1
1785,840,4,6,2
1791,840,6,11,5
1795,840,2,2,0
1796,840,6,6,0
1797,840,3,5,2
1788,841,6,9,3
1789,841,1,1,0
1792,841,2,2,0
1799,841,8,8,0
1785,842,1,1,0
1788,842,2,2,0
1792,842,3,68,65
1793,842,4,32,28
1794,842,2,2,0
1799,842,4,12,8
1785,843,6,6,0
1786,843,3,7,4
1791,843,13,164,151
1796,843,7,7,0
1797,843,3,4,1
1785,844,4,4,0
1786,844,5,5,0
1789,844,8,11,3
1790,844,27,89,62
1791,844,58,188,130
1792,844,14,146,132
1797,844,2,5,3
1785,845,2,2,0
1790,845,16,24,8
1791,845,47,71,24
1792,845,49,49,0
1793,845,18,18,0
1796,845,2,2,0
1785,846,4,4,0
1785,847,2,3,1
1788,847,5,5,0
1789,847,3,3,0
1792,847,8,8,0
1793,847,3,3,0
1785,848,10,10,0
1786,848,3,3,0
1791,848,4,4,0
1795,848,8,8,0
1796,848,3,3,0
1785,849,2,3,1
1787,849,2,3,1
1788,849,3,3,0
1790,849,18,18,0
1791,849,56,65,9
1792,849,6,31,25
1784,850,2,2,0
1787,850,9,11,2
1788,850,5,5,0
1790,850,13,29,16
1791,850,68,109,41
1792,850,7,98,91
1784,851,3,3,0
1787,851,5,7,2
1788,851,4,4,0
1791,851,39,86,47
1792,851,5,113,108
1796,851,4,4,0
1797,851,4,5,1
1785,852,1,1,0
1788,852,6,6,0
1790,852,1,1,0
1791,852,17,28,11
1797,852,4,4,0
1798,852,1,1,0
1785,853,5,5,0
1788,853,8,9,1
1789,853,9,9,0
1785,854,6,6,0
1789,854,1,6,5
1795,854,3,3,0
1785,855,6,6,0
1786,855,1,1,0
1791,855,14,14,0
1792,855,4,4,0
1799,855,6,6,0
1784,856,5,5,0
1787,856,1,1,0
1790,856,13,13,0
1791,856,32,32,0
1792,856,59,69,10
1796,856,1,1,0
1797,856,3,7,4
1790,857,13,13,0
1791,857,30,30,0
1792,857,97,153,56
1798,857,1,1,0
1790,858,8,8,0
1791,858,19,19,0
1792,858,1,91,90
1798,858,3,3,0
1799,858,4,4,0
1785,859,1,1,0
1786,859,2,2,0
1787,859,1,1,0
1791,859,4,4,0
1795,859,2,2,0
1796,859,5,5,0
1785,860,2,2,0
1786,860,3,3,0
1787,860,1,1,0
1792,860,4,4,0
1793,860,5,5,0
1794,860,5,5,0
1795,860,2,3,1
1786,861,1,1,0
1789,861,3,3,0
1790,861,2,2,0
1799,861,1,2,1
1786,862,1,1,0
1789,862,6,6,0
1790,862,5,5,0
1798,862,3,3,0
1799,862,5,5,0
1785,863,5,5,0
1786,863,3,3,0
1789,863,5,5,0
1790,863,3,3,0
1792,863,23,75,52
1784,864,4,4,0
1787,864,9,9,0
1788,864,5,5,0
1790,864,18,18,0
1791,864,87,87,0
1792,864,61,110,49
1798,864,9,9,0
1799,864,4,4,0
1800,864,1,1,0
1801,864,1,1,0
1802,864,1,1,0
1803,864,1,1,0
1804,864,1,1,0
1805,864,1,1,0
1806,864,1,1,0
1807,864,1,1,0
1784,865,4,4,0
1787,865,4,4,0
1788,865,7,7,0
1790,865,9,9,0
1791,865,55,55,0
1792,865,58,108,50
1793,865,29,142,113
1797,865,3,3,0
1799,865,1,1,0
1800,865,1,1,0
1801,865,1,1,0
1802,865,1,1,0
1803,865,1,1,0
1804,865,1,1,0
1805,865,1,1,0
1806,865,1,1,0
1807,865,1,1,0
1784,866,2,2,0
1785,866,2,2,0
1788,866,7,7,0
1791,866,16,16,0
1792,866,6,6,0
1793,866,30,30,0
1796,866,2,2,0
1801,866,1,1,0
1802,866,1,1,0
1803,866,1,1,0
1804,866,1,1,0
1805,866,1,1,0
1806,866,1,1,0
1807,866,1,1,0
1785,867,7,7,0
1788,867,3,3,0
1789,867,2,2,0
1793,867,3,3,0
1794,867,1,1,0
1796,867,6,6,0
1799,867,7,7,0
1801,867,1,1,0
1802,867,1,1,0
1803,867,1,1,0
1804,867,1,1,0
1805,867,1,1,0
1806,867,1,1,0
1807,867,1,1,0
1785,868,11,11,0
1786,868,5,5,0
1789,868,1,1,0
1794,868,3,4,1
1795,868,5,5,0
1797,868,1,1,0
1799,868,6,7,1
1801,868,1,1,0
1802,868,1,1,0
1803,868,1,1,0
1804,868,1,1,0
1805,868,1,1,0
1806,868,1,1,0
1807,868,1,1,0
1785,869,10,10,0
1786,869,6,6,0
1789,869,1,1,0
1791,869,3,3,0
1792,869,2,2,0
