X,Y,Subtracted,Original 1,Original 2
1815,1266,1,1,0
341,544,1,1,0
341,545,1,2,1
342,545,1,2,1
343,545,1,3,2
341,546,1,2,1
342,546,1,1,0
336,549,1,12,11
337,549,1,17,16
338,549,1,13,12
336,550,2,29,27
337,550,1,34,33
338,550,1,26,25
336,551,2,10,8
337,551,2,18,16
338,551,1,13,12
1794,832,2,2,0
1797,832,5,5,0
1798,832,2,2,0
1793,833,3,8,5
1794,833,3,3,0
1795,834,4,9,5
1796,834,4,8,4
1799,834,1,1,0
1792,835,4,19,15
1795,835,6,10,4
1796,835,7,13,6
1792,836,3,90,87
1799,836,3,9,6
1793,838,1,5,4
1797,838,1,5,4
1794,839,1,1,0
1798,839,2,2,0
1791,841,1,1,0
1786,842,1,9,8
1787,842,2,10,8
1790,842,2,19,17
1791,842,3,53,50
1792,842,5,75,70
1793,842,2,42,40
1797,842,1,8,7
1787,843,1,6,5
1789,843,1,1,0
1790,843,1,41,40
1791,843,2,91,89
1792,843,5,142,137
1793,843,3,93,90
1797,843,3,4,1
1798,843,1,7,6
1792,844,2,72,70
1797,844,2,2,0
1797,845,1,1,0
1798,845,1,1,0
1786,846,1,2,1
1785,847,3,3,0
1786,847,2,2,0
1789,847,1,5,4
1790,848,2,2,0
1791,848,2,3,1
1797,848,1,6,5
1792,849,18,24,6
1793,849,14,32,18
1794,849,8,13,5
1792,851,8,57,49
1793,851,5,56,51
1794,851,1,27,26
1790,852,1,2,1
1791,852,2,2,0
1792,852,5,5,0
1793,852,7,10,3
1797,852,3,3,0
1790,853,1,2,1
1791,853,2,2,0
1797,853,4,5,1
1799,853,2,2,0
1791,854,2,2,0
1792,854,5,5,0
1793,854,11,11,0
1794,854,3,3,0
1796,854,5,9,4
1797,854,3,3,0
1790,855,1,2,1
1799,855,1,3,2
1793,856,4,54,50
1794,856,8,56,48
1795,856,2,11,9
1798,856,1,2,1
1797,857,2,6,4
1798,857,1,3,2
1797,858,5,6,1
1798,858,1,4,3
1793,859,4,14,10
1794,859,1,9,8
1797,859,3,3,0
1798,859,1,1,0
1792,860,8,12,4
1793,860,7,8,1
1797,860,4,4,0
1794,862,4,8,4
1793,863,6,87,81
1794,863,15,79,64
1795,863,11,32,21
1796,863,5,8,3
1797,863,2,5,3
1792,864,3,65,62
1796,864,12,12,0
1792,865,40,40,0
1793,865,8,70,62
1796,865,9,12,3
1798,865,10,10,0
1799,865,12,12,0
1794,866,3,12,9
1796,867,7,7,0
1797,867,6,8,2
1792,868,6,6,0
1796,868,5,5,0
1797,868,10,10,0
1798,868,6,6,0
1794,869,8,8,0
1793,870,1,62,61
1794,870,31,97,66
1795,870,20,70,50
1796,870,11,19,8
1799,870,9,9,0
1792,871,14,14,0
1796,871,17,55,38
1792,872,1,1,0
1795,872,2,85,83
1796,872,1,1,0
1799,872,11,13,2
1792,873,4,12,8
1796,873,3,11,8
1795,874,1,10,9
1797,874,2,10,8
1793,875,8,9,1
1797,875,3,6,3
1792,876,1,8,7
1794,876,6,17,11
1798,876,3,14,11
1793,877,5,8,3
1794,877,1,64,63
1798,877,1,2,1
1799,878,2,7,5
1795,879,5,65,60
1796,879,5,77,72
1799,879,4,5,1
1792,880,3,11,8
1798,880,2,2,0
1799,880,3,9,6
1793,882,1,10,9
1797,882,7,7,0
1798,882,6,9,3
1797,883,6,6,0
1798,883,3,3,0
1792,884,1,1,0
1795,885,3,144,141
1796,885,3,156,153
1794,886,10,39,29
1795,886,16,92,76
1796,886,11,94,83
1792,887,2,7,5
1793,887,1,1,0
1794,887,3,3,0
1795,887,9,9,0
1799,887,6,11,5
1796,888,9,9,0
1799,888,7,10,3
1792,890,8,11,3
1798,890,4,4,0
1799,890,1,3,2
1794,891,11,52,41
1795,891,9,145,136
1797,891,6,110,104
1798,891,18,43,25
1794,892,13,34,21
1795,892,13,125,112
1797,892,9,115,106
1798,892,17,55,38
1794,893,5,37,32
1795,893,1,114,113
1798,893,2,40,38
1792,894,2,6,4
1799,894,5,7,2
1796,895,6,6,0
1799,895,8,8,0
1793,896,7,7,0
1795,896,5,5,0
1796,896,2,2,0
1798,896,2,8,6
1799,896,3,3,0
1793,897,7,7,0
1796,897,1,2,1
1798,897,5,5,0
1793,898,4,4,0
1797,898,17,86,69
1798,898,27,53,26
1797,899,13,149,136
1798,899,26,86,60
1793,900,1,1,0
1798,900,13,47,34
1793,901,4,7,3
1798,901,3,9,6
1799,901,4,4,0
1793,902,3,8,5
1795,902,4,4,0
1798,902,3,7,4
1799,902,4,8,4
1793,903,2,2,0
1796,903,4,7,3
1798,903,6,6,0
1792,904,1,1,0
1796,904,3,3,0
1797,904,6,6,0
1798,904,4,4,0
1799,904,2,2,0
1795,905,1,9,8
1798,905,10,64,54
1799,905,24,37,13
1795,906,2,11,9
1798,906,7,92,85
1799,906,27,44,17
1792,907,6,6,0
1797,907,1,69,68
1798,907,2,49,47
1799,907,2,9,7
1792,908,10,10,0
1796,908,5,11,6
1797,908,7,10,3
1795,909,5,5,0
1796,909,1,1,0
1799,909,3,6,3
1794,910,2,2,0
1795,910,3,3,0
1798,910,1,1,0
1799,910,10,11,1
1793,911,2,5,3
1793,912,4,14,10
1794,912,3,12,9
1798,912,14,85,71
1799,912,34,56,22
1792,913,2,9,7
1796,913,7,72,65
1797,913,8,152,144
1792,914,6,10,4
1793,914,5,5,0
1799,914,3,63,60
1793,915,7,7,0
1794,915,8,8,0
1799,915,1,1,0
1796,916,3,3,0
1797,916,6,6,0
1798,916,1,3,2
1792,917,3,5,2
1796,917,3,3,0
1797,917,6,8,2
1798,917,2,2,0
1793,918,6,6,0
1794,918,5,5,0
1798,918,5,9,4
1799,918,9,9,0
1796,919,17,27,10
1797,919,17,65,48
1798,920,4,105,101
1799,920,2,91,89
1800,920,4,54,50
1801,920,2,10,8
1806,920,3,3,0
1807,920,3,3,0
1793,921,3,9,6
1794,921,3,11,8
1798,921,2,100,98
1794,923,3,3,0
1795,923,2,4,2
1803,923,1,1,0
1805,923,3,4,1
1806,923,1,10,9
1794,924,4,8,4
1795,924,3,14,11
1796,924,1,4,3
1801,924,1,4,3
1802,924,3,12,9
1803,924,4,10,6
1805,924,3,3,0
1806,924,1,6,5
1792,926,1,7,6
1798,926,1,49,48
1799,926,10,50,40
1798,927,3,106,103
1799,927,13,114,101
1800,927,4,48,44
1801,927,3,14,11
1802,927,1,4,3
1807,927,2,2,0
1800,928,3,49,46
1801,928,6,22,16
1805,928,2,2,0
1806,928,3,3,0
1795,929,2,6,4
1796,929,2,2,0
1803,929,2,2,0
1804,929,8,9,1
1805,929,6,6,0
1792,930,2,4,2
1800,930,5,7,2
1803,930,1,2,1
1807,930,4,4,0
1799,931,3,12,9
1800,931,7,7,0
1803,931,1,2,1
1807,931,9,9,0
1799,932,2,3,1
1803,932,10,10,0
1804,932,10,10,0
1802,933,2,2,0
1803,933,3,3,0
1804,933,5,5,0
1797,934,1,17,16
1800,934,11,77,66
1801,934,8,42,34
1806,934,3,3,0
1807,934,5,5,0
1793,935,1,1,0
1794,935,2,2,0
1800,935,2,71,69
1801,935,7,35,28
1802,935,1,1,0
1805,935,9,9,0
1806,935,2,2,0
1794,936,2,2,0
1795,936,2,2,0
1796,936,2,2,0
1797,936,4,4,0
1798,936,1,6,5
1806,936,2,2,0
1801,937,1,4,3
1802,937,1,4,3
1803,937,1,1,0
1795,938,2,2,0
1796,938,2,6,4
1797,938,1,5,4
1803,938,1,2,1
1804,939,2,3,1
1805,939,1,1,0
1800,940,4,51,47
1801,940,2,24,22
1806,940,1,1,0
1807,940,1,1,0
1800,941,12,106,94
1801,941,9,60,51
1802,941,5,14,9
1794,942,2,2,0
1795,942,1,3,2
1800,942,6,84,78
1801,942,5,44,39
1802,942,4,8,4
1792,943,2,2,0
1794,943,2,2,0
1798,943,1,14,13
1799,943,1,48,47
1804,943,1,7,6
1805,943,1,1,0
1793,944,5,5,0
1793,945,2,5,3
1796,945,4,9,5
1797,945,7,15,8
1798,945,3,7,4
1799,945,5,5,0
1806,945,1,1,0
1793,946,6,9,3
1796,946,4,4,0
1801,946,1,1,0
1792,947,2,2,0
1793,947,6,6,0
1799,947,4,12,8
1802,947,2,17,15
1796,948,9,9,0
1799,948,12,67,55
1801,948,1,25,24
1805,948,2,4,2
1796,949,4,10,6
1799,949,4,76,72
1801,949,6,112,106
1802,949,9,57,48
1803,949,5,19,14
1804,949,3,5,2
1805,949,2,2,0
1792,950,1,1,0
1793,950,3,3,0
1796,950,1,1,0
1801,950,5,19,14
1806,950,5,8,3
1807,950,3,12,9
1793,951,7,7,0
1794,951,1,1,0
1797,951,6,6,0
1801,951,1,3,2
1802,951,1,5,4
1792,952,2,2,0
1795,952,5,5,0
1796,952,8,8,0
1797,952,1,3,2
1802,952,5,5,0
1805,952,1,1,0
1792,953,2,2,0
1796,953,1,1,0
