X,Y,Subtracted,Original 1,Original 2
1814,1269,1,1,0
336,544,1,1,0
338,544,1,1,0
339,544,3,3,0
340,544,3,3,0
340,545,1,1,0
341,545,1,1,0
342,545,2,2,0
343,545,3,3,0
338,546,1,4,3
336,547,1,1,0
337,547,3,3,0
338,547,1,2,1
341,548,2,2,0
342,548,5,5,0
343,548,1,1,0
337,549,4,13,9
338,549,2,9,7
341,549,2,3,1
342,549,4,4,0
336,550,9,24,15
337,550,15,29,14
338,550,10,22,12
336,551,2,5,3
337,551,11,13,2
338,551,6,8,2
341,551,4,4,0
342,551,6,6,0
1784,832,2,4,2
1789,832,1,1,0
1791,832,3,3,0
1794,832,1,1,0
1795,832,9,9,0
1796,832,10,10,0
1784,833,2,2,0
1789,833,2,2,0
1790,833,1,1,0
1791,833,4,5,1
1792,833,11,13,2
1793,833,3,7,4
1799,833,9,9,0
1784,834,1,5,4
1791,834,4,7,3
1784,835,1,2,1
1785,835,1,3,2
1790,835,3,23,20
1791,835,4,49,45
1793,835,1,1,0
1795,835,1,1,0
1796,835,3,5,2
1797,835,2,2,0
1789,836,2,16,14
1790,836,3,60,57
1791,836,4,102,98
1792,836,10,78,68
1793,836,14,43,29
1794,836,4,5,1
1798,836,2,2,0
1799,836,4,5,1
1785,837,1,1,0
1789,837,1,6,5
1790,837,3,46,43
1791,837,4,85,81
1792,837,10,71,61
1793,837,10,38,28
1794,837,5,5,0
1797,837,1,1,0
1798,837,1,1,0
1784,838,2,5,3
1790,838,3,10,7
1791,838,4,28,24
1795,838,3,3,0
1796,838,8,8,0
1797,838,1,4,3
1784,839,1,3,2
1788,839,1,8,7
1789,839,1,5,4
1790,839,3,3,0
1791,839,4,4,0
1792,839,4,4,0
1799,839,7,7,0
1785,840,7,7,0
1786,840,4,4,0
1788,840,5,6,1
1791,840,2,2,0
1792,840,8,8,0
1793,840,2,8,6
1797,840,1,1,0
1798,840,2,3,1
1784,841,3,3,0
1788,841,5,5,0
1795,841,5,5,0
1784,842,8,8,0
1785,842,2,3,1
1788,842,7,7,0
1789,842,3,3,0
1790,842,3,19,16
1791,842,11,57,46
1794,842,2,2,0
1799,842,2,2,0
1785,843,4,4,0
1786,843,4,6,2
1787,843,2,7,5
1788,843,2,2,0
1791,843,22,131,109
1792,843,12,171,159
1793,843,2,88,86
1797,843,1,1,0
1791,844,7,116,109
1792,844,15,114,99
1793,844,5,55,50
1797,844,3,4,1
1784,845,3,3,0
1788,845,5,5,0
1793,845,4,6,2
1794,845,4,4,0
1795,845,9,9,0
1784,846,9,9,0
1785,846,6,7,1
1788,846,9,9,0
1794,846,5,5,0
1795,846,2,2,0
1799,846,1,10,9
1785,847,5,5,0
1791,847,6,6,0
1792,847,1,1,0
1797,847,7,7,0
1798,847,6,6,0
1784,848,5,8,3
1787,848,1,1,0
1791,848,1,1,0
1793,848,1,3,2
1794,848,3,7,4
1795,848,4,7,3
1796,848,3,3,0
1784,849,1,5,4
1785,849,1,1,0
1793,849,11,36,25
1794,849,9,22,13
1797,849,3,3,0
1798,849,7,8,1
1790,850,9,16,7
1791,850,14,39,25
1792,850,4,92,88
1793,850,20,87,67
1794,850,13,50,37
1797,850,5,5,0
1798,850,10,10,0
1789,851,2,2,0
1790,851,10,21,11
1791,851,13,43,30
1792,851,9,99,90
1793,851,17,84,67
1794,851,10,45,35
1797,851,4,4,0
1798,851,6,6,0
1784,852,3,3,0
1792,852,13,43,30
1793,852,6,23,17
1794,852,2,4,2
1799,852,3,4,1
1788,853,1,3,2
1792,853,7,7,0
1795,853,2,2,0
1796,853,7,7,0
1799,853,4,4,0
1787,854,1,2,1
1788,854,7,8,1
1789,854,7,7,0
1790,854,5,5,0
1791,854,6,6,0
1792,854,1,4,3
1795,854,1,4,3
1784,855,5,5,0
1793,855,2,5,3
1794,855,1,5,4
1797,855,1,1,0
1798,855,6,6,0
1792,856,2,20,18
1793,856,3,33,30
1794,856,2,20,18
1795,856,1,2,1
1796,856,3,7,4
1797,856,4,11,7
1798,856,3,4,1
1799,856,2,3,1
1793,857,5,83,78
1794,857,5,55,50
1792,858,1,71,70
1793,858,16,101,85
1794,858,17,74,57
1795,858,1,11,10
1797,858,2,8,6
1798,858,3,11,8
1792,859,2,11,9
1793,859,21,43,22
1794,859,22,34,12
1797,859,5,5,0
1798,859,3,3,0
1793,860,6,6,0
1794,860,5,5,0
1797,860,2,4,2
1793,861,4,5,1
1797,861,4,7,3
1792,862,1,1,0
1799,862,1,1,0
1792,863,9,32,23
1796,863,2,2,0
1793,864,62,193,131
1794,864,22,152,130
1795,864,15,79,64
1797,864,28,28,0
1792,865,22,57,35
1793,865,24,103,79
1794,865,16,113,97
1796,865,14,31,17
1798,865,7,7,0
1799,865,5,5,0
1796,866,3,3,0
1795,867,12,12,0
1797,867,5,5,0
1792,868,3,12,9
1794,868,16,16,0
1796,868,2,9,7
1798,868,14,14,0
1799,868,3,3,0
1795,869,4,7,3
1796,869,4,4,0
1793,870,26,68,42
1794,870,7,73,66
1795,870,17,62,45
1796,870,13,19,6
1797,870,12,12,0
1793,871,32,149,117
1794,871,55,223,168
1798,871,11,11,0
1793,872,19,83,64
1794,872,6,57,51
1795,872,15,108,93
1797,872,13,16,3
1799,872,3,11,8
1793,873,8,9,1
1794,873,7,8,1
1796,873,2,8,6
1793,874,1,1,0
1796,874,1,1,0
1793,875,7,16,9
1798,875,2,2,0
1799,875,4,4,0
1793,876,3,3,0
1794,876,1,1,0
1793,877,18,43,25
1794,877,4,57,53
1795,877,16,93,77
1797,877,10,10,0
1793,878,18,92,74
1794,878,14,118,104
1795,878,9,184,175
1796,878,7,57,50
1797,878,4,26,22
1792,879,6,12,6
1793,879,17,73,56
1794,879,27,119,92
1796,879,18,71,53
1793,880,9,9,0
1794,880,46,49,3
1792,881,1,5,4
1797,881,13,13,0
1798,881,10,10,0
1793,882,2,2,0
1795,882,3,3,0
1797,882,14,14,0
1794,883,6,14,8
1795,883,16,18,2
1794,884,9,41,32
1796,884,9,75,66
1798,884,3,10,7
1794,885,32,118,86
1796,885,13,162,149
1794,886,41,118,77
1796,886,12,130,118
1792,887,9,9,0
1794,887,4,6,2
1796,887,17,17,0
1792,888,6,6,0
1794,888,5,6,1
1797,888,9,9,0
1794,889,7,7,0
1795,889,8,8,0
1797,889,4,12,8
1792,890,11,11,0
1793,890,1,5,4
1799,890,24,24,0
1794,891,3,52,49
1795,891,24,135,111
1796,891,33,100,67
1797,891,18,73,55
1794,892,14,61,47
1795,892,24,177,153
1796,892,24,151,127
1797,892,10,100,90
1794,893,40,70,30
1795,893,44,177,133
1796,893,24,168,144
1797,893,2,115,113
1799,893,4,6,2
1792,894,4,4,0
1799,894,7,7,0
1794,895,8,14,6
1797,895,12,12,0
1792,896,2,2,0
1795,896,3,3,0
1799,896,5,5,0
1792,897,6,14,8
1793,897,3,4,1
1794,897,11,11,0
1796,897,10,12,2
1795,898,6,81,75
1797,898,12,83,71
1792,899,5,5,0
1793,899,2,10,8
1794,899,34,53,19
1795,899,2,127,125
1796,899,34,183,149
1798,899,20,82,62
1799,899,1,10,9
1793,900,7,12,5
1795,900,29,84,55
1792,901,5,5,0
1796,901,10,10,0
1795,902,8,18,10
1799,902,7,12,5
1792,903,4,4,0
1794,903,1,1,0
1794,904,1,5,4
1796,904,2,2,0
1798,904,3,3,0
1799,904,2,4,2
1792,905,1,5,4
1793,905,1,1,0
1793,906,12,16,4
1795,906,52,70,18
1796,906,21,107,86
1797,906,37,171,134
1799,906,3,3,0
1795,907,53,72,19
1796,907,31,95,64
1797,907,31,132,101
1799,907,1,1,0
1792,908,2,2,0
1795,908,7,13,6
1796,908,5,23,18
1792,909,10,17,7
1796,909,8,9,1
1799,909,5,5,0
1795,910,5,7,2
1797,910,8,8,0
1793,911,19,19,0
1795,911,14,15,1
1797,911,14,14,0
