X,Y,Subtracted,Original 1,Original 2
1831,1271,2,2,0
1797,832,3,3,0
1798,832,4,4,0
1784,833,2,2,0
1791,833,5,5,0
1793,833,5,5,0
1794,833,1,9,8
1795,833,2,8,6
1796,833,2,2,0
1786,834,2,2,0
1787,834,9,10,1
1788,834,4,4,0
1795,834,6,6,0
1799,834,3,3,0
1786,835,2,2,0
1787,835,6,10,4
1788,835,2,2,0
1792,835,8,23,15
1793,835,8,10,2
1799,835,6,6,0
1784,836,11,11,0
1785,836,2,2,0
1792,836,26,104,78
1793,836,30,59,29
1794,836,10,12,2
1797,836,2,3,1
1786,837,4,4,0
1787,837,2,3,1
1789,837,1,6,5
1792,837,11,120,109
1793,837,25,66,41
1794,837,11,12,1
1796,837,3,3,0
1797,837,6,6,0
1786,838,7,9,2
1787,838,9,9,0
1788,838,2,2,0
1793,838,3,21,18
1796,838,4,4,0
1797,838,2,2,0
1799,838,3,4,1
1784,839,2,2,0
1785,839,4,4,0
1790,839,1,2,1
1796,839,4,7,3
1799,839,3,3,0
1784,840,2,3,1
1785,840,3,3,0
1789,840,2,9,7
1790,840,2,6,4
1792,840,4,7,3
1793,840,10,15,5
1797,840,6,8,2
1784,841,1,3,2
1794,841,3,4,1
1795,841,1,10,9
1796,841,7,16,9
1797,841,1,5,4
1799,841,10,10,0
1796,842,1,4,3
1784,843,2,4,2
1787,843,2,5,3
1788,843,4,4,0
1792,843,15,197,182
1793,843,40,137,97
1794,843,36,50,14
1795,843,1,1,0
1796,843,1,1,0
1797,843,2,4,2
1799,843,6,9,3
1784,844,7,9,2
1787,844,2,5,3
1793,844,57,113,56
1794,844,68,72,4
1795,844,16,16,0
1798,844,2,2,0
1799,844,10,10,0
1786,845,2,3,1
1787,845,3,8,5
1793,845,25,27,2
1794,845,18,19,1
1797,845,3,3,0
1787,846,1,5,4
1788,846,5,5,0
1789,846,1,1,0
1793,846,9,9,0
1796,846,5,5,0
1797,846,22,22,0
1798,846,11,11,0
1784,847,1,2,1
1785,847,2,2,0
1793,847,4,9,5
1794,847,4,7,3
1799,847,3,3,0
1795,848,1,1,0
1796,848,5,9,4
1799,848,4,7,3
1794,849,6,30,24
1793,850,14,117,103
1794,850,29,86,57
1795,850,17,17,0
1797,850,1,7,6
1798,850,4,9,5
1794,851,10,62,52
1798,851,4,4,0
1797,852,6,7,1
1798,852,2,2,0
1795,853,1,1,0
1796,853,4,16,12
1797,853,11,11,0
1793,855,2,11,9
1798,855,1,1,0
1799,855,9,10,1
1793,856,17,52,35
1794,856,49,64,15
1795,856,25,25,0
1798,856,5,7,2
1793,857,36,128,92
1794,857,101,169,68
1795,857,78,94,16
1796,857,12,12,0
1798,857,4,5,1
1794,858,12,111,99
1795,858,31,58,27
1796,858,4,4,0
1798,858,5,5,0
1792,859,10,14,4
1796,859,4,4,0
1792,860,6,6,0
1795,860,11,11,0
1796,860,15,15,0
1799,860,5,5,0
1794,861,2,2,0
1798,861,4,4,0
1793,862,1,1,0
1794,862,4,4,0
1797,862,2,3,1
1798,862,4,6,2
1795,863,53,73,20
1796,863,41,41,0
1799,863,9,9,0
1794,864,18,138,120
1795,864,44,152,108
1796,864,83,83,0
1799,864,2,2,0
1795,865,63,137,74
1796,865,64,64,0
1797,865,3,3,0
1793,866,19,26,7
1794,866,84,91,7
1795,866,48,58,10
1796,866,14,14,0
1799,866,13,13,0
1794,867,12,12,0
1797,867,12,12,0
1799,867,6,6,0
1793,868,7,7,0
1797,868,1,1,0
1798,868,7,7,0
1793,869,9,11,2
1795,869,9,17,8
1796,869,14,14,0
1798,869,3,5,2
1796,870,73,73,0
1797,870,28,28,0
1798,870,7,7,0
1795,871,84,172,88
1796,871,102,179,77
1797,871,104,115,11
1798,871,9,9,0
1794,872,23,97,74
1795,872,84,206,122
1796,872,153,153,0
1797,872,65,73,8
1798,872,12,12,0
1792,873,5,5,0
1794,873,3,3,0
1795,873,54,60,6
1797,873,7,7,0
1799,873,6,6,0
1793,874,4,4,0
1794,874,1,1,0
1795,874,17,17,0
1797,874,8,8,0
1792,875,3,9,6
1796,875,5,5,0
1798,875,3,3,0
1799,875,3,3,0
1792,876,4,4,0
1793,876,1,1,0
1795,876,12,12,0
1797,876,11,11,0
1799,876,5,5,0
1795,877,22,124,102
1796,877,16,85,69
1797,877,95,95,0
1798,877,7,7,0
1796,878,20,122,102
1797,878,127,132,5
1798,878,52,52,0
1796,879,65,175,110
1797,879,142,142,0
1798,879,74,92,18
1792,880,5,5,0
1796,880,82,82,0
1797,880,56,56,0
1798,880,27,27,0
1797,881,8,8,0
1799,881,14,14,0
1792,882,4,4,0
1795,882,1,1,0
1797,882,8,8,0
1799,882,13,13,0
1792,883,1,1,0
1793,883,1,6,5
1795,883,7,12,5
1796,883,6,11,5
1797,883,18,19,1
1798,883,4,4,0
1797,884,9,59,50
1798,884,63,66,3
1792,885,3,3,0
1797,885,107,178,71
1798,885,129,145,16
1799,885,9,9,0
1792,886,11,11,0
1796,886,9,158,149
1797,886,153,192,39
1798,886,110,114,4
1799,886,11,12,1
1794,887,12,12,0
1797,887,56,57,1
1797,888,3,3,0
1792,889,2,2,0
1793,889,4,4,0
1794,889,7,7,0
1795,889,5,5,0
1799,889,7,7,0
1792,890,1,1,0
1793,890,5,5,0
1795,890,1,1,0
1796,890,6,6,0
1797,890,3,13,10
1798,890,6,6,0
1797,891,56,117,61
1798,891,88,88,0
1799,891,8,19,11
1793,892,5,5,0
1797,892,97,214,117
1798,892,192,192,0
1799,892,99,99,0
1793,893,6,11,5
1797,893,27,177,150
1798,893,135,178,43
1799,893,98,111,13
1793,894,7,7,0
1797,894,17,67,50
1798,894,57,71,14
1799,894,43,43,0
1792,895,5,5,0
1796,895,3,3,0
1797,895,6,6,0
1792,896,2,5,3
1799,896,16,16,0
1804,896,2,2,0
1805,896,9,9,0
1806,896,2,2,0
1793,897,6,6,0
1794,897,5,5,0
1796,897,10,17,7
1798,897,12,12,0
1802,897,2,2,0
1803,897,4,4,0
1807,897,4,4,0
1792,898,4,4,0
1794,898,5,5,0
1797,898,6,101,95
1798,898,82,89,7
1799,898,97,97,0
1800,898,16,16,0
1801,898,5,5,0
1802,898,1,1,0
1803,898,4,4,0
1807,898,9,9,0
1792,899,5,6,1
1798,899,136,228,92
1799,899,176,189,13
1800,899,61,61,0
1801,899,20,20,0
1804,899,3,3,0
1807,899,1,1,0
1792,900,9,9,0
1794,900,3,3,0
1798,900,37,94,57
1799,900,119,134,15
1800,900,52,52,0
1801,900,13,13,0
1804,900,5,5,0
1794,901,2,2,0
1795,901,6,6,0
1796,901,13,16,3
1798,901,27,38,11
1799,901,11,11,0
1800,901,1,1,0
1803,901,5,5,0
1804,901,4,4,0
1807,901,4,4,0
1794,902,1,1,0
1797,902,3,7,4
1799,902,8,10,2
1802,902,1,1,0
1803,902,4,4,0
1804,902,1,1,0
1807,902,3,3,0
1792,903,3,3,0
1793,903,9,9,0
1794,903,1,1,0
1798,903,3,3,0
1800,903,11,11,0
1801,903,7,7,0
1805,903,7,7,0
1806,903,4,4,0
1795,904,1,1,0
1796,904,1,1,0
1800,904,4,4,0
1802,904,4,4,0
1803,904,3,3,0
1805,904,4,4,0
1806,904,7,7,0
1792,905,3,3,0
1794,905,1,1,0
1799,905,100,100,0
1800,905,48,48,0
1801,905,4,4,0
1806,905,1,1,0
1793,906,4,4,0
1798,906,13,97,84
1799,906,157,173,16
1800,906,105,105,0
1801,906,26,26,0
1803,906,2,2,0
1804,906,8,8,0
1792,907,1,1,0
1794,907,4,4,0
1799,907,132,132,0
1800,907,94,94,0
1801,907,23,23,0
1803,907,6,6,0
1804,907,8,8,0
1807,907,4,4,0
1798,908,15,15,0
1799,908,35,47,12
1800,908,21,21,0
1803,908,1,1,0
1806,908,4,4,0
1807,908,6,6,0
1792,909,1,3,2
1796,909,3,3,0
1799,909,1,1,0
1802,909,5,5,0
1803,909,6,6,0
1806,909,3,3,0
1793,910,2,2,0
1798,910,2,2,0
1800,910,2,2,0
1802,910,10,10,0
1803,910,11,11,0
1806,910,2,2,0
1794,911,1,9,8
1797,911,4,4,0
1800,911,6,6,0
1803,911,2,2,0
1804,911,1,1,0
1805,911,5,5,0
1806,911,8,8,0
1792,912,2,2,0
1795,912,13,13,0
1799,912,44,76,32
1800,912,73,73,0
1801,912,34,34,0
1802,912,5,5,0
1803,912,6,6,0
1804,912,5,5,0
1807,912,10,10,0
1792,913,8,8,0
1799,913,70,181,111
1800,913,211,211,0
1801,913,112,112,0
1802,913,16,16,0
1804,913,5,5,0
1805,913,10,10,0
1794,914,4,4,0
1795,914,2,2,0
1799,914,91,157,66
1800,914,139,139,0
1801,914,74,74,0
1802,914,10,10,0
1805,914,2,2,0
1806,914,1,1,0
1807,914,3,3,0
1795,915,8,8,0
1799,915,38,38,0
1803,915,5,5,0
1807,915,13,13,0
1792,916,9,9,0
1796,916,1,1,0
1800,916,4,4,0
1801,916,2,2,0
1802,916,2,2,0
1803,916,4,4,0
1804,916,4,4,0
1799,917,2,7,5
1800,917,10,10,0
1801,917,8,8,0
1802,917,3,3,0
1805,917,2,2,0
1806,917,1,1,0
1794,918,8,9,1
1795,918,6,6,0
1801,918,2,2,0
1802,918,9,9,0
1806,918,3,3,0
1807,918,6,6,0
1793,919,2,2,0
1800,919,45,45,0
1801,919,42,42,0
1802,919,26,26,0
1803,919,4,4,0
1805,919,3,3,0
1806,919,2,2,0
1795,920,3,3,0
1800,920,92,96,4
1801,920,167,167,0
1802,920,106,106,0
1805,920,4,4,0
1792,921,1,1,0
1793,921,2,2,0
1800,921,142,165,23
1801,921,151,164,13
1802,921,72,77,5
1805,921,7,7,0
1807,921,6,6,0
1793,922,5,5,0
1800,922,90,102,12
1801,922,65,67,2
1802,922,13,13,0
1804,922,8,10,2
1805,922,4,4,0
1793,923,3,8,5
1794,923,3,3,0
1796,923,3,3,0
1797,923,4,4,0
1798,923,1,1,0
1799,923,7,7,0
1800,923,3,3,0
1803,923,7,7,0
1804,923,8,9,1
1793,924,5,9,4
1794,924,2,2,0
1800,924,3,3,0
1803,924,1,10,9
1806,924,6,6,0
1807,924,5,7,2
1796,925,4,4,0
1797,925,3,3,0
1800,925,1,2,1
1801,925,5,5,0
1802,925,7,9,2
1805,925,2,2,0
1806,925,9,9,0
1796,926,5,5,0
1801,926,28,28,0
1802,926,31,31,0
1803,926,12,12,0
1805,926,4,4,0
1800,927,26,77,51
1801,927,79,101,22
1802,927,91,91,0
1803,927,45,45,0
1804,927,7,8,1
1807,927,9,9,0
1800,928,20,81,61
1801,928,171,187,16
1802,928,98,98,0
1803,928,42,43,1
1805,928,6,6,0
1807,928,12,12,0
1801,929,74,76,2
1802,929,54,54,0
1804,929,24,24,0
1806,929,5,8,3
1801,930,9,9,0
1804,930,12,12,0
1806,930,3,6,3
1801,931,4,4,0
1803,931,4,14,10
1805,931,3,4,1
1807,931,2,2,0
1800,932,2,13,11
1802,932,10,14,4
1804,932,2,2,0
1806,932,5,10,5
1807,932,2,2,0
1801,933,5,7,2
1802,933,15,15,0
1803,933,11,11,0
1805,933,15,15,0
1801,934,55,68,13
1802,934,85,85,0
1803,934,64,65,1
1805,934,25,25,0
1801,935,97,123,26
1802,935,215,215,0
1803,935,87,95,8
1804,935,31,41,10
1801,936,45,45,0
1802,936,46,47,1
1803,936,23,27,4
1806,936,9,9,0
1800,937,1,1,0
1801,937,13,13,0
1803,937,3,3,0
1806,937,4,5,1
1803,938,10,11,1
1804,938,6,6,0
1803,939,1,3,2
1806,939,1,1,0
1807,939,7,7,0
1801,940,7,14,7
1803,940,5,5,0
1804,940,6,6,0
1806,940,10,11,1
1801,941,1,53,52
1802,941,66,86,20
1803,941,92,92,0
1804,941,51,51,0
1805,941,1,1,0
1802,942,86,108,22
1803,942,133,133,0
1804,942,78,78,0
1802,943,10,10,0
1803,943,60,60,0
1804,943,58,58,0
1807,943,1,1,0
1803,944,3,5,2
1804,944,3,3,0
1802,945,3,3,0
1806,945,2,2,0
1801,946,1,1,0
1802,946,1,1,0
1807,946,1,1,0
1802,947,2,9,7
1803,947,29,30,1
1804,947,27,27,0
1805,947,4,4,0
1802,948,21,38,17
1803,948,96,96,0
1804,948,93,93,0
1805,948,31,32,1
1807,948,1,1,0
1802,949,41,59,18
1803,949,131,131,0
1804,949,128,128,0
1805,949,40,53,13
1807,949,4,4,0
1802,950,26,37,11
1803,950,80,80,0
1804,950,77,77,0
1805,950,22,30,8
1807,950,2,2,0
1800,952,4,4,0
1802,952,1,6,5
1805,952,8,8,0
1800,953,3,3,0
1802,953,9,9,0
1803,953,10,10,0
1804,953,1,2,1
1805,953,13,13,0
1800,954,10,10,0
1803,954,11,11,0
1805,954,10,10,0
1807,954,2,11,9
1802,955,3,40,37
1803,955,114,114,0
1804,955,85,91,6
1805,955,84,86,2
1803,956,90,95,5
1804,956,82,83,1
1805,956,84,91,7
1806,956,11,11,0
1807,956,7,7,0
1803,957,110,110,0
1804,957,109,109,0
1805,957,99,106,7
1806,957,18,21,3
1803,958,18,18,0
1804,958,21,21,0
1805,958,34,36,2
1807,958,2,6,4
1800,959,2,2,0
1802,959,12,12,0
1805,959,8,8,0
1801,960,2,2,0
1804,960,9,9,0
1805,960,3,3,0
1800,961,7,10,3
1801,961,4,11,7
1804,961,4,4,0
1805,961,1,5,4
1807,961,5,6,1
1803,962,23,23,0
1804,962,64,65,1
1805,962,53,61,8
1806,962,17,17,0
1803,963,66,70,4
1804,963,143,145,2
1805,963,139,144,5
1806,963,67,67,0
1803,964,29,34,5
1804,964,99,100,1
1805,964,108,110,2
1806,964,60,60,0
1807,964,13,17,4
1804,965,10,10,0
1805,965,13,15,2
1806,965,3,3,0
1801,966,11,11,0
1802,966,7,7,0
1804,966,2,2,0
1804,967,5,5,0
1805,967,1,3,2
1800,968,3,3,0
1804,969,59,59,0
1805,969,79,79,0
1806,969,55,55,0
1807,969,2,8,6
1804,970,71,71,0
1805,970,172,172,0
1806,970,110,110,0
1807,970,51,54,3
1804,971,61,71,10
1805,971,99,105,6
1806,971,109,112,3
1807,971,60,60,0
1805,972,43,45,2
1806,972,11,12,1
1807,972,24,24,0
1800,973,7,7,0
1802,973,17,17,0
1804,973,14,14,0
1803,974,7,12,5
1805,974,20,20,0
1807,974,3,3,0
1802,975,6,11,5
1805,975,2,2,0
1807,975,2,2,0
1804,976,8,8,0
1805,976,55,55,0
1806,976,63,70,7
1807,976,54,54,0
1808,976,8,8,0
1812,976,3,3,0
1813,976,2,2,0
1804,977,55,69,14
1805,977,128,128,0
1806,977,129,130,1
1807,977,96,96,0
1808,977,23,23,0
1809,977,9,9,0
1811,977,1,1,0
1812,977,3,3,0
1813,977,1,1,0
1815,977,1,1,0
1804,978,56,73,17
1805,978,125,127,2
1806,978,120,122,2
1807,978,85,85,0
1808,978,27,27,0
1809,978,13,13,0
1810,978,2,2,0
1811,978,1,1,0
1812,978,2,2,0
1815,978,3,3,0
1804,979,22,23,1
1805,979,52,53,1
1806,979,49,55,6
1807,979,34,37,3
1808,979,12,12,0
1809,979,2,2,0
1815,979,4,4,0
1804,980,1,1,0
1805,980,10,10,0
1806,980,8,11,3
1807,980,5,5,0
1812,980,2,2,0
1815,980,1,1,0
1804,981,3,3,0
1805,981,2,3,1
1808,981,2,2,0
1811,981,5,5,0
1812,981,5,5,0
1800,982,1,1,0
1805,982,3,3,0
1806,982,6,6,0
1807,982,6,9,3
