X,Y,Subtracted,Original 1,Original 2
214,2247,1,1,0
337,544,5,5,0
340,544,4,7,3
341,544,2,2,0
343,544,3,3,0
340,545,5,6,1
341,545,2,3,1
343,545,3,6,3
337,546,6,10,4
340,546,5,6,1
341,546,2,3,1
343,546,2,2,0
337,547,7,10,3
338,547,1,3,2
340,547,3,3,0
341,547,1,2,1
343,547,1,1,0
337,548,2,2,0
341,548,1,3,2
343,548,3,4,1
336,549,2,9,7
337,549,9,22,13
338,549,3,12,9
340,549,1,1,0
341,549,2,5,3
336,550,2,26,24
337,550,10,39,29
338,550,3,25,22
340,550,4,4,0
341,550,1,5,4
336,551,2,7,5
337,551,10,23,13
338,551,4,12,8
341,551,2,6,4
1789,832,5,6,1
1790,832,3,3,0
1792,832,1,1,0
1793,832,1,1,0
1794,832,6,7,1
1798,832,8,8,0
1789,833,4,6,2
1790,833,1,2,1
1794,833,2,4,2
1795,833,6,7,1
1798,833,4,4,0
1785,834,1,1,0
1786,834,1,1,0
1792,834,6,6,0
1795,834,6,9,3
1786,835,2,5,3
1789,835,2,2,0
1790,835,5,28,23
1791,835,6,55,49
1792,835,33,44,11
1795,835,2,3,1
1785,836,1,1,0
1789,836,2,18,16
1790,836,11,71,60
1791,836,20,122,102
1792,836,17,95,78
1796,836,3,3,0
1789,837,1,7,6
1790,837,11,57,46
1791,837,24,109,85
1792,837,38,109,71
1793,837,6,44,38
1795,837,2,2,0
1796,837,2,2,0
1787,838,1,1,0
1790,838,2,12,10
1791,838,15,43,28
1792,838,48,62,14
1793,838,17,20,3
1798,838,3,3,0
1787,839,7,9,2
1791,839,5,9,4
1795,839,1,1,0
1798,839,4,4,0
1789,840,4,5,1
1785,841,4,5,1
1791,841,11,11,0
1795,841,1,6,5
1791,842,8,65,57
1792,842,8,81,73
1793,842,6,42,36
1794,842,4,6,2
1788,843,1,3,2
1789,843,5,6,1
1792,843,9,180,171
1793,843,7,95,88
1794,843,3,11,8
1798,843,2,2,0
1799,843,4,5,1
1788,844,4,4,0
1789,844,3,3,0
1790,844,4,45,41
1792,844,6,120,114
1793,844,4,59,55
1794,844,1,6,5
1797,844,1,5,4
1786,845,1,1,0
1787,845,5,5,0
1791,845,7,44,37
1792,845,3,18,15
1793,845,2,8,6
1794,845,1,5,4
1799,845,6,7,1
1787,846,1,1,0
1793,846,1,1,0
1794,846,1,6,5
1799,846,1,11,10
1788,847,7,7,0
1789,847,6,6,0
1792,847,2,3,1
1793,847,2,4,2
1794,847,1,1,0
1793,848,3,6,3
1799,848,1,1,0
1787,849,2,2,0
1790,849,4,4,0
1791,849,7,15,8
1793,849,1,37,36
1796,849,1,1,0
1797,849,5,8,3
1785,850,2,2,0
1786,850,3,6,3
1787,850,2,4,2
1793,850,9,96,87
1794,850,7,57,50
1795,850,6,6,0
1797,850,7,12,5
1785,851,1,1,0
1786,851,3,5,2
1787,851,1,4,3
1792,851,18,117,99
1793,851,21,105,84
1794,851,9,54,45
1787,852,3,3,0
1788,852,1,1,0
1790,852,3,3,0
1791,852,5,12,7
