X,Y,Subtracted,Original 1,Original 2
1812,1270,1,1,0
1785,832,3,6,3
1789,832,6,10,4
1790,832,3,7,4
1792,832,7,8,1
1794,832,1,1,0
1795,832,4,4,0
1798,832,2,6,4
1786,833,1,1,0
1788,833,2,2,0
1789,833,7,7,0
1790,833,1,3,2
1797,833,4,4,0
1798,833,9,9,0
1784,834,3,3,0
1791,834,3,3,0
1797,834,4,4,0
1798,834,10,10,0
1784,835,4,6,2
1790,835,5,23,18
1791,835,6,60,54
1792,835,12,35,23
1795,835,1,1,0
1798,835,4,5,1
1786,836,1,1,0
1787,836,8,8,0
1788,836,4,4,0
1789,836,6,14,8
1795,836,4,4,0
1796,836,2,2,0
1799,836,6,6,0
1784,837,1,1,0
1790,837,6,56,50
1791,837,15,112,97
1795,837,5,5,0
1796,837,1,4,3
1799,837,6,6,0
1784,838,2,2,0
1785,838,1,1,0
1790,838,10,15,5
1791,838,29,42,13
1795,838,2,2,0
1798,838,3,3,0
1786,839,1,1,0
1787,839,4,4,0
1788,839,4,4,0
1789,839,2,2,0
1790,839,1,3,2
1791,839,6,6,0
1794,839,4,4,0
1797,839,6,6,0
1798,839,11,11,0
1785,840,3,6,3
1788,840,7,9,2
1794,840,5,5,0
1795,840,1,1,0
1785,841,2,3,1
1788,841,1,1,0
1791,841,10,10,0
1785,842,2,2,0
1790,842,4,22,18
1791,842,35,77,42
1792,842,1,83,82
1799,842,6,6,0
1785,843,2,2,0
1790,843,25,71,46
1791,843,67,158,91
1799,843,1,10,9
1785,844,2,2,0
1789,844,7,7,0
1790,844,49,71,22
1791,844,97,158,61
1792,844,12,124,112
1796,844,10,10,0
1785,845,2,2,0
1790,845,22,22,0
1791,845,65,77,12
1792,845,48,48,0
1796,845,5,5,0
1799,845,1,1,0
1785,846,3,3,0
1791,846,10,10,0
1792,846,18,18,0
1799,846,7,7,0
1785,847,4,6,2
1788,847,9,9,0
1789,847,2,7,5
1795,847,6,6,0
1796,847,2,2,0
1784,848,1,1,0
1787,848,8,8,0
1788,848,10,10,0
1791,848,4,4,0
1793,848,5,5,0
1794,848,9,9,0
1795,848,3,4,1
1797,848,4,4,0
1798,848,3,3,0
1784,849,6,6,0
1787,849,3,3,0
1791,849,18,18,0
1798,849,2,2,0
1799,849,1,1,0
1784,850,3,3,0
1785,850,2,2,0
1786,850,4,4,0
1787,850,4,4,0
1790,850,23,23,0
1791,850,54,54,0
1792,850,6,97,91
1799,850,4,4,0
1785,851,1,1,0
1786,851,4,4,0
1787,851,4,4,0
1789,851,2,2,0
1790,851,28,28,0
1791,851,56,56,0
1792,851,49,115,66
1795,851,12,16,4
1796,851,2,2,0
1799,851,2,2,0
1784,852,3,3,0
1785,852,2,2,0
1786,852,1,1,0
1790,852,2,2,0
1791,852,13,13,0
1792,852,44,48,4
1793,852,13,30,17
1794,852,4,10,6
1784,853,1,1,0
1788,853,1,1,0
1792,853,2,2,0
1788,854,4,4,0
1789,854,7,7,0
1790,854,6,6,0
1791,854,4,4,0
1792,854,5,5,0
1795,854,6,6,0
1796,854,3,6,3
1799,854,4,4,0
1784,855,2,2,0
1785,855,3,3,0
1792,855,4,4,0
1795,855,1,1,0
1785,856,1,1,0
1786,856,3,3,0
1790,856,4,4,0
1791,856,12,12,0
1792,856,53,61,8
1796,856,7,7,0
1797,856,4,5,1
1799,856,6,6,0
1785,857,1,1,0
1786,857,3,3,0
1790,857,4,4,0
1791,857,11,11,0
1792,857,79,109,30
1785,858,1,1,0
1786,858,2,2,0
1790,858,3,3,0
1791,858,9,9,0
1792,858,85,114,29
1793,858,33,123,90
1797,858,1,1,0
1786,859,1,1,0
1790,859,2,2,0
1791,859,6,6,0
1793,859,29,29,0
1794,859,17,17,0
1797,859,7,7,0
1798,859,6,6,0
1790,860,1,1,0
1791,860,2,2,0
1797,860,6,6,0
1792,861,13,13,0
