X,Y,Subtracted,Original 1,Original 2
783,2383,3,3,0
2125,0,1,1,0
2126,0,1,1,0
2127,0,1,1,0
2120,2,8,8,0
2121,2,6,6,0
2122,2,3,3,0
2120,3,11,11,0
2121,3,8,8,0
2122,3,3,3,0
2120,4,8,8,0
2121,4,5,5,0
2122,4,2,2,0
2126,4,1,1,0
2127,4,3,3,0
2120,5,3,3,0
2121,5,1,1,0
2126,5,2,2,0
2127,5,3,3,0
3233,88,1,1,0
3234,88,4,4,0
3235,88,6,6,0
3236,88,6,6,0
3237,88,4,4,0
3238,88,1,1,0
3233,89,1,1,0
3234,89,4,4,0
3235,89,6,6,0
3236,89,6,6,0
3237,89,4,4,0
3238,89,1,1,0
3233,90,1,1,0
3234,90,3,3,0
3235,90,5,5,0
3236,90,5,5,0
3237,90,3,3,0
3238,90,1,1,0
3233,91,1,1,0
3234,91,2,2,0
3235,91,3,3,0
3236,91,3,3,0
3237,91,2,2,0
3238,91,1,1,0
3232,92,1,1,0
3233,92,1,1,0
3234,92,2,2,0
3235,92,2,2,0
3236,92,2,2,0
3237,92,2,2,0
3238,92,1,1,0
3239,92,1,1,0
3232,93,1,1,0
3233,93,1,1,0
3234,93,1,1,0
3235,93,1,1,0
3236,93,1,1,0
3237,93,1,1,0
3238,93,1,1,0
3239,93,1,1,0
3232,94,1,1,0
3233,94,1,1,0
3238,94,1,1,0
3239,94,1,1,0
3232,95,2,2,0
3233,95,1,1,0
3238,95,1,1,0
3239,95,2,2,0
617,304,1,1,0
618,304,3,3,0
619,304,3,3,0
620,304,1,1,0
618,305,1,1,0
619,305,1,1,0
620,305,1,1,0
621,305,2,2,0
622,305,4,4,0
623,305,6,6,0
616,306,2,2,0
617,306,1,1,0
621,306,2,2,0
622,306,4,4,0
623,306,5,5,0
616,307,4,4,0
617,307,2,2,0
620,307,1,1,0
621,307,1,1,0
620,308,3,3,0
621,308,2,2,0
620,309,4,4,0
621,309,6,6,0
622,309,2,2,0
616,310,13,13,0
617,310,5,5,0
620,310,2,2,0
621,310,5,5,0
622,310,4,4,0
616,311,31,31,0
617,311,19,19,0
618,311,4,4,0
621,311,1,1,0
622,311,1,1,0
3082,512,8,8,0
3083,512,21,21,0
3084,512,14,14,0
3080,513,5,5,0
3081,513,4,4,0
3082,513,14,14,0
3083,513,25,25,0
3084,513,18,18,0
3085,513,1,1,0
3087,513,8,8,0
3080,514,2,2,0
3082,514,6,6,0
3083,514,14,14,0
3084,514,9,9,0
3087,514,4,4,0
3083,515,1,1,0
3080,516,3,3,0
3083,516,2,2,0
3087,516,3,3,0
3080,517,4,4,0
3081,517,2,2,0
3082,517,1,1,0
3083,517,1,1,0
3084,517,1,1,0
3086,517,2,2,0
3087,517,3,3,0
3080,519,1,1,0
3081,519,1,1,0
3084,519,1,1,0
3085,519,3,3,0
3086,519,3,3,0
552,528,10,10,0
556,528,11,11,0
557,528,16,16,0
558,528,9,9,0
552,529,4,4,0
556,529,6,6,0
557,529,9,9,0
558,529,5,5,0
557,530,2,2,0
554,532,1,1,0
555,532,1,1,0
559,532,2,2,0
553,533,1,1,0
554,533,2,2,0
555,533,2,2,0
559,533,2,2,0
552,534,1,1,0
556,534,1,1,0
557,534,1,1,0
552,535,2,2,0
557,535,1,1,0
336,544,2,5,3
337,544,8,9,1
340,544,4,7,3
341,544,1,1,0
340,545,4,5,1
341,545,2,3,1
343,545,2,4,2
340,546,4,6,2
341,546,2,3,1
343,546,2,2,0
337,547,2,8,6
340,547,4,4,0
341,547,2,3,1
343,547,2,2,0
337,548,7,7,0
338,548,3,3,0
343,548,4,6,2
336,549,7,18,11
337,549,17,33,16
338,549,11,23,12
339,549,2,2,0
340,549,1,1,0
343,549,3,3,0
336,550,10,37,27
337,550,18,51,33
338,550,10,35,25
336,551,9,17,8
337,551,17,33,16
338,551,8,20,12
343,551,5,5,0
1904,688,1,1,0
1911,688,1,1,0
1904,689,1,1,0
1905,689,1,1,0
1906,689,1,1,0
1907,689,1,1,0
1908,689,1,1,0
1909,689,1,1,0
1910,689,1,1,0
1911,689,1,1,0
1905,690,1,1,0
1906,690,3,3,0
1907,690,4,4,0
1908,690,4,4,0
1909,690,3,3,0
1910,690,1,1,0
1905,691,2,2,0
1906,691,5,5,0
1907,691,7,7,0
1908,691,7,7,0
1909,691,5,5,0
1910,691,2,2,0
1905,692,2,2,0
1906,692,5,5,0
1907,692,7,7,0
1908,692,7,7,0
1909,692,5,5,0
1910,692,2,2,0
1905,693,1,1,0
1906,693,3,3,0
1907,693,4,4,0
1908,693,4,4,0
1909,693,3,3,0
1910,693,1,1,0
1904,694,1,1,0
1905,694,1,1,0
1906,694,1,1,0
1907,694,1,1,0
1908,694,1,1,0
1909,694,1,1,0
1910,694,1,1,0
1911,694,1,1,0
1904,695,1,1,0
1911,695,1,1,0
2952,800,1,1,0
2959,800,1,1,0
2952,801,1,1,0
2953,801,1,1,0
2954,801,1,1,0
2955,801,1,1,0
2956,801,1,1,0
2957,801,1,1,0
2958,801,1,1,0
2959,801,1,1,0
2953,802,1,1,0
2954,802,3,3,0
2955,802,4,4,0
2956,802,4,4,0
2957,802,3,3,0
2958,802,1,1,0
2953,803,2,2,0
2954,803,5,5,0
2955,803,7,7,0
2956,803,7,7,0
2957,803,5,5,0
2958,803,2,2,0
2953,804,2,2,0
2954,804,5,5,0
2955,804,7,7,0
2956,804,7,7,0
2957,804,5,5,0
2958,804,2,2,0
2953,805,1,1,0
2954,805,3,3,0
2955,805,4,4,0
2956,805,4,4,0
2957,805,3,3,0
