X,Y,Subtracted,Original 1,Original 2
1815,1263,3,3,0
1785,832,2,2,0
1786,832,1,1,0
1789,832,4,4,0
1790,832,2,2,0
1796,832,1,1,0
1789,833,2,2,0
1790,833,1,1,0
1793,833,2,7,5
1794,833,3,8,5
1795,833,2,6,4
1796,833,1,2,1
1784,834,1,5,4
1787,834,2,2,0
1791,834,2,5,3
1784,835,5,6,1
1787,835,4,5,1
1791,835,5,50,45
1798,835,4,4,0
1787,836,4,8,4
1788,836,4,4,0
1791,836,5,103,98
1794,836,1,7,6
1797,836,2,2,0
1787,837,2,2,0
1791,837,2,83,81
1792,837,5,74,69
1793,837,4,38,34
1794,837,2,6,4
1785,838,2,3,1
1786,838,1,1,0
1790,838,2,9,7
1792,838,12,29,17
1793,838,1,7,6
1796,838,2,2,0
1799,838,5,5,0
1789,839,4,8,4
1790,839,5,5,0
1792,839,1,1,0
1795,839,8,8,0
1796,839,8,8,0
1799,839,9,9,0
1786,840,3,3,0
1792,840,2,3,1
1793,840,5,10,5
1794,840,6,9,3
1799,840,4,4,0
1791,841,3,3,0
1796,841,7,11,4
1797,841,8,10,2
1784,842,2,2,0
1790,842,7,22,15
1791,842,7,52,45
1796,842,5,5,0
1797,842,8,8,0
1798,842,2,2,0
1784,843,5,5,0
1789,843,6,8,2
1790,843,4,55,51
1791,843,2,109,107
1793,843,2,86,84
1794,843,4,13,9
1798,843,2,2,0
1799,843,11,11,0
1784,844,2,2,0
1789,844,3,5,2
1792,844,1,104,103
1793,844,5,53,48
1794,844,5,9,4
1799,844,1,1,0
1787,845,1,6,5
1792,845,6,19,13
1796,845,6,9,3
1797,845,1,1,0
1785,846,1,3,2
1786,846,2,6,4
1787,846,1,4,3
1785,847,3,4,1
1786,847,3,3,0
1790,847,3,9,6
1791,847,5,5,0
1793,847,2,5,3
1794,847,4,7,3
1798,847,3,4,1
1799,847,3,3,0
1784,848,3,7,4
1793,848,8,10,2
1797,848,2,3,1
1784,849,3,4,1
1790,849,2,4,2
1791,849,3,13,10
1793,849,3,33,30
1797,849,2,4,2
1784,850,1,1,0
1785,850,2,2,0
1790,850,1,10,9
1791,850,2,29,27
1793,850,3,76,73
1794,850,2,40,38
1796,850,1,1,0
1797,850,4,4,0
1786,851,1,5,4
1791,851,1,28,27
1793,851,9,77,68
1794,851,7,39,32
1795,851,2,6,4
1796,851,4,4,0
1797,851,5,5,0
1788,852,1,1,0
1792,852,1,32,31
1793,852,13,29,16
1794,852,7,7,0
1796,852,2,2,0
1797,852,5,5,0
1788,853,1,4,3
1793,853,3,3,0
1787,854,1,3,2
1788,854,1,3,2
1793,854,4,6,2
1797,854,1,1,0
1787,855,1,3,2
1788,855,1,1,0
1793,855,1,1,0
1796,855,4,4,0
1799,855,4,9,5
1792,856,10,28,18
1795,856,3,7,4
1798,856,18,18,0
1796,857,1,1,0
1797,857,3,3,0
1798,857,10,10,0
1799,857,1,1,0
1793,858,25,115,90
1796,858,11,11,0
1793,859,11,40,29
1796,859,1,1,0
1799,859,3,3,0
1795,860,5,5,0
1798,860,11,11,0
1792,861,5,9,4
1794,861,2,2,0
1795,861,20,20,0
1798,861,12,12,0
1798,862,11,11,0
1793,863,41,104,63
1794,863,11,66,55
1792,864,2,65,63
1796,864,5,5,0
1798,864,11,11,0
1794,865,9,107,98
1795,865,19,66,47
1793,866,19,29,10
1794,866,11,24,13
1795,866,10,13,3
1798,866,11,13,2
1797,867,8,8,0
1798,867,14,14,0
1793,868,4,8,4
1794,868,2,2,0
1795,868,4,10,6
1798,868,3,3,0
1793,869,15,15,0
1794,869,9,9,0
1795,869,5,5,0
1798,869,5,5,0
1792,870,6,8,2
1793,870,2,51,49
1798,870,2,9,7
1793,871,2,118,116
1795,871,23,154,131
1796,871,22,67,45
1793,872,10,80,70
1795,872,11,101,90
1796,872,9,9,0
