X,Y,Subtracted,Original 1,Original 2
1791,835,2,59,57
1793,836,1,38,37
1791,842,1,70,69
1793,842,2,57,55
1791,843,3,90,87
1792,843,8,161,153
1793,843,1,102,101
1792,844,8,69,61
1793,844,1,40,39
1792,849,22,59,37
1793,849,13,66,53
1792,850,5,59,54
1793,856,9,80,71
1794,856,8,95,87
1793,858,4,39,35
1794,858,5,48,43
1795,863,3,81,78
1793,865,9,55,46
1794,865,15,62,47
1795,865,2,38,36
1795,869,12,52,40
1793,870,14,69,55
1795,870,20,124,104
1796,870,3,69,66
1796,871,7,93,86
1795,872,16,72,56
1795,877,6,110,104
1796,879,3,44,41
1796,883,4,72,68
1795,885,6,182,176
1796,885,5,205,200
1795,886,1,34,33
1795,890,21,74,53
1797,890,10,56,46
1797,891,13,152,139
1795,892,20,77,57
1796,892,4,110,106
1797,892,36,150,114
1798,892,4,62,58
1797,897,3,69,66
1798,897,6,50,44
1797,898,1,148,147
1798,898,2,86,84
1795,899,3,82,79
1796,899,3,146,143
1796,900,7,59,52
1799,905,5,58,53
1797,906,17,170,153
1799,906,17,62,45
1797,907,17,110,93
1798,907,2,44,42
1797,911,30,63,33
1799,912,2,53,51
1796,913,14,73,59
1797,913,25,147,122
1798,913,20,158,138
1799,913,11,126,115
1797,919,5,77,72
1797,920,2,60,58
1798,920,4,101,97
1799,920,4,116,112
1800,920,3,52,49
1798,926,6,52,46
1797,927,4,50,46
1798,927,9,86,77
1799,927,9,97,88
1798,928,27,60,33
1799,928,16,69,53
1799,933,6,67,61
1799,934,14,108,94
1801,941,10,67,57
1800,947,10,42,32
1800,948,13,101,88
1801,948,1,100,99
1802,948,12,59,47
1799,949,2,53,51
1802,949,1,43,42
1801,956,3,107,104
1802,956,3,62,59
1801,957,6,53,47
1802,957,5,39,34
1802,961,12,46,34
1802,962,12,94,82
1803,962,4,37,33
1800,963,2,60,58
1802,963,10,81,71
1803,963,1,35,34
1802,969,6,86,80
1802,970,12,104,92
1801,971,6,56,50
1802,971,17,64,47
1801,976,9,53,44
1802,976,14,60,46
1803,976,6,66,60
1801,977,14,111,97
1802,977,11,149,138
1803,977,2,130,128
1802,990,9,43,34
1802,991,24,75,51
1804,991,14,74,60
1803,997,1,64,63
1804,997,9,51,42
1802,998,8,52,44
1803,998,9,112,103
1804,998,8,103,95
1805,998,4,48,44
1802,999,14,46,32
1803,999,12,99,87
1804,999,2,95,93
1803,1000,1,36,35
1803,1004,17,48,31
1803,1005,5,93,88
1804,1005,4,74,70
1803,1007,8,72,64
1804,1007,7,47,40
1805,1007,15,59,44
1805,1012,3,38,35
1804,1013,5,100,95
1805,1013,33,91,58
1805,1014,8,48,40
1805,1019,5,40,35
1806,1020,4,53,49
1805,1026,5,36,31
1805,1027,2,78,76
1806,1027,3,57,54
1805,1028,4,88,84
1806,1028,2,60,58
1805,1029,9,54,45
1805,1033,2,33,31
1804,1034,4,37,33
1807,1035,1,45,44
1806,1041,15,64,49
1807,1041,15,58,43
1806,1042,7,78,71
1807,1042,15,76,61
1806,1043,13,64,51
1807,1043,24,67,43
1806,1048,10,48,38
1806,1050,4,48,44
1805,1056,5,38,33
1806,1056,8,76,68
1805,1057,12,50,38
1806,1057,13,83,70
1806,1062,33,76,43
1807,1062,31,78,47
1806,1063,1,96,95
1808,1063,5,65,60
1805,1064,6,58,52
1806,1064,16,126,110
1807,1064,19,178,159
1807,1077,7,40,33
1807,1078,5,64,59
1808,1092,1,41,40
1808,1094,2,45,43
1808,1100,12,50,38
1809,1100,8,39,31
1809,1107,4,49,45
1809,1136,3,50,47
1810,1136,5,63,58
1809,1137,1,43,42
1810,1137,3,51,48
1810,1143,2,52,50
1809,1144,3,39,36
1810,1144,9,51,42
1809,1151,3,39,36
1810,1151,8,59,51
1810,1159,7,39,32
1810,1165,14,54,40
1811,1165,13,51,38
1810,1166,14,47,33
1811,1166,15,47,32
1810,1172,3,49,46
1810,1173,4,53,49
1812,1187,1,44,43
1812,1194,7,53,46
1812,1201,10,58,48
1811,1202,3,69,66
1812,1202,13,69,56
1811,1209,5,63,58
1812,1209,3,69,66
1813,1209,2,35,33
1811,1215,3,37,34
1812,1215,5,36,31
1811,1223,2,42,40
1812,1223,10,58,48
