X,Y,Subtracted,Original 1,Original 2
2133,936,10,52,42
2133,942,3,48,45
2135,960,4,56,52
2135,961,4,40,36
2136,967,7,41,34
2136,979,1,39,38
2137,992,4,59,55
2137,998,4,57,53
2137,999,19,56,37
2138,1023,7,46,39
2139,1023,5,41,36
2140,1048,15,46,31
2141,1073,2,47,45
2142,1073,3,37,34
2141,1080,14,75,61
2142,1080,8,56,48
2141,1081,3,41,38
2141,1099,7,45,38
2141,1100,5,45,40
2142,1107,4,37,33
2142,1125,20,61,41
2142,1131,1,44,43
2143,1131,24,63,39
2142,1132,1,39,38
2143,1132,24,58,34
2143,1144,13,79,66
2143,1145,6,52,46
2143,1150,7,56,49
2142,1157,3,58,55
2143,1162,4,35,31
2142,1163,16,76,60
2142,1164,6,61,55
2143,1170,2,41,39
2143,1176,14,75,61
2143,1177,6,44,38
2143,1182,9,65,56
2143,1183,1,77,76
2142,1194,1,37,36
2142,1200,6,37,31
2142,1201,11,80,69
2143,1201,1,58,57
2142,1202,12,74,62
2143,1202,6,59,53
2143,1215,2,34,32
2143,1221,6,37,31
2142,1226,2,44,42
2141,1227,9,43,34
2142,1239,26,91,65
2141,1240,4,79,75
2142,1240,2,74,72
2141,1241,9,42,33
2142,1241,5,38,33
2141,1245,22,64,42
2142,1245,14,58,44
2141,1246,11,77,66
2141,1247,16,62,46
2141,1251,5,40,35
2141,1252,7,64,57
2142,1252,5,51,46
2141,1253,8,50,42
2142,1253,5,36,31
2141,1257,1,46,45
2141,1258,5,79,74
2141,1259,9,71,62
2141,1264,3,50,47
2141,1265,9,59,50
2140,1270,4,48,44
2141,1270,5,41,36
2140,1277,14,61,47
2141,1277,14,59,45
2140,1278,16,56,40
2141,1278,17,55,38
