X,Y,Subtracted,Original 1,Original 2
2133,936,14,52,38
2133,943,12,44,32
2133,948,3,38,35
2134,948,4,42,38
2135,960,7,56,49
2137,992,4,59,55
2140,1048,10,46,36
2140,1049,5,36,31
2141,1073,2,47,45
2142,1073,5,37,32
2141,1074,3,75,72
2142,1074,6,57,51
2142,1075,2,36,34
2141,1080,30,75,45
2142,1080,18,56,38
2141,1099,8,45,37
2141,1100,8,45,37
2142,1112,1,66,65
2142,1125,6,61,55
2143,1131,26,63,37
2143,1144,14,79,65
2143,1151,17,65,48
2142,1156,4,38,34
2142,1157,3,58,55
2143,1162,4,35,31
2143,1163,2,75,73
2143,1169,10,41,31
2143,1170,2,41,39
2143,1176,27,75,48
2143,1177,11,44,33
2143,1182,7,65,58
2142,1195,12,63,51
2142,1201,27,80,53
2143,1201,5,58,53
2142,1202,18,74,56
2142,1227,3,69,66
2142,1232,1,34,33
2142,1233,1,60,59
2141,1239,1,72,71
2142,1239,9,91,82
2142,1245,8,58,50
2142,1246,3,67,64
2142,1247,12,47,35
2141,1257,6,46,40
2141,1258,7,79,72
2141,1259,7,71,64
2141,1264,3,50,47
2140,1265,4,40,36
2141,1265,9,59,50
2140,1270,6,48,42
2141,1270,1,41,40
2140,1272,3,48,45
2141,1277,3,59,56
2140,1278,2,56,54
2141,1278,5,55,50
