X,Y,Subtracted,Original 1,Original 2
2130,912,18,54,36
2131,923,7,39,32
2131,924,12,84,72
2132,924,12,76,64
2131,925,10,55,45
2132,925,9,50,41
2131,930,2,61,59
2132,930,4,75,71
2131,931,3,56,53
2132,931,8,70,62
2132,936,2,48,46
2131,937,9,47,38
2132,937,10,84,74
2133,937,9,60,51
2132,942,8,52,44
2133,943,8,93,85
2133,944,6,38,32
2133,948,3,53,50
2132,949,5,36,31
2133,949,5,78,73
2134,949,3,65,62
2133,950,6,51,45
2134,950,6,42,36
2133,961,1,40,39
2135,962,6,69,63
2135,974,2,77,75
2136,974,4,38,34
2135,975,5,47,42
2137,980,5,45,40
2136,992,4,68,64
2137,992,2,36,34
2136,993,12,86,74
2137,993,9,56,47
2136,994,9,54,45
2137,998,1,36,35
2136,1000,14,50,36
2137,1000,8,48,40
2137,1006,5,67,62
2137,1017,1,40,39
2137,1018,6,52,46
2138,1018,1,61,60
2138,1024,13,81,68
2139,1024,5,64,59
2137,1025,4,37,33
2138,1025,17,65,48
2139,1025,10,52,42
2138,1030,2,57,55
2138,1036,3,43,40
2139,1036,3,48,45
2138,1037,5,50,45
2139,1037,6,56,50
2139,1044,4,39,35
2139,1049,11,82,71
2139,1050,9,92,83
2139,1051,14,59,45
2139,1055,27,66,39
2140,1055,2,43,41
2140,1056,4,51,47
2140,1061,5,40,35
2140,1062,5,64,59
2139,1063,1,72,71
2140,1063,15,77,62
2141,1069,2,33,31
2140,1073,15,58,43
2139,1074,6,71,65
2140,1074,20,85,65
2141,1074,24,75,51
2139,1075,8,65,57
2140,1075,5,149,144
2141,1075,3,79,76
2142,1075,5,42,37
2139,1076,1,60,59
2140,1080,13,68,55
2140,1081,2,83,81
2140,1082,16,71,55
2141,1083,2,35,33
2141,1087,12,68,56
2141,1088,18,78,60
2142,1088,1,33,32
2141,1089,3,46,43
2141,1093,21,80,59
2141,1094,29,108,79
2141,1095,61,108,47
2142,1095,15,56,41
2141,1100,4,97,93
2142,1100,5,58,53
2140,1101,1,37,36
2141,1101,23,89,66
2142,1101,12,49,37
2141,1105,3,38,35
2141,1106,5,81,76
2142,1106,5,72,67
2141,1107,4,91,87
2142,1107,1,80,79
2141,1108,6,56,50
2142,1108,4,49,45
2141,1113,2,96,94
2141,1114,2,91,89
2142,1114,2,88,86
2141,1115,1,42,41
2141,1120,36,142,106
2143,1120,6,47,41
2141,1121,21,83,62
2141,1124,31,71,40
2141,1125,67,147,80
2141,1126,38,149,111
2142,1127,12,70,58
2143,1132,13,54,41
2143,1133,13,46,33
2143,1138,5,41,36
2143,1139,4,47,43
2141,1140,13,44,31
2141,1144,13,68,55
2142,1144,43,118,75
2141,1145,6,75,69
2142,1145,26,127,101
2143,1145,10,59,49
2142,1146,7,87,80
2141,1150,5,48,43
2142,1150,23,86,63
2142,1151,4,158,154
2143,1151,4,63,59
2142,1152,39,143,104
2143,1152,2,57,55
2142,1153,11,68,57
2141,1156,7,56,49
2142,1156,12,64,52
2141,1157,9,98,89
2142,1157,7,107,100
2141,1158,16,107,91
2143,1158,5,57,52
2141,1159,27,97,70
2143,1159,22,53,31
2141,1163,5,98,93
2141,1164,10,102,92
2142,1164,5,81,76
2141,1165,5,120,115
2142,1165,2,111,109
2142,1170,4,99,95
2143,1170,5,42,37
2142,1171,11,110,99
2143,1171,2,46,44
2142,1172,12,69,57
2141,1176,6,43,37
2141,1178,11,44,33
2142,1178,29,66,37
2141,1183,15,90,75
2142,1183,29,135,106
2143,1183,6,58,52
2141,1184,9,59,50
2142,1184,5,70,65
2142,1188,1,32,31
2141,1189,5,59,54
2142,1189,5,67,62
2141,1190,11,60,49
2142,1190,9,67,58
2142,1191,3,38,35
2142,1195,23,84,61
2142,1196,23,94,71
2142,1197,19,88,69
2141,1201,7,75,68
2143,1202,2,57,55
2142,1203,1,110,109
2143,1203,10,67,57
2141,1204,6,66,60
2141,1208,39,78,39
2142,1208,43,119,76
2143,1208,1,51,50
2143,1209,6,55,49
2141,1215,21,84,63
2142,1215,15,109,94
2143,1215,1,39,38
2141,1216,13,70,57
2142,1216,23,78,55
2141,1220,3,56,53
2142,1220,1,57,56
2141,1221,7,111,104
2142,1221,10,117,107
2143,1221,15,58,43
2141,1222,10,116,106
2142,1222,8,116,108
2143,1222,8,51,43
2141,1223,10,74,64
2142,1223,2,60,58
2140,1228,1,41,40
2141,1229,1,105,104
2142,1229,1,43,42
2140,1233,9,47,38
2141,1233,3,121,118
2142,1234,2,55,53
2143,1234,3,34,31
2141,1235,24,142,118
2142,1235,20,58,38
2142,1239,3,41,38
2140,1240,5,69,64
2141,1240,16,146,130
2141,1241,4,122,118
2142,1245,12,45,33
2142,1246,14,74,60
2140,1247,7,90,83
2142,1247,11,77,66
2140,1248,4,45,41
2141,1248,4,55,51
2139,1253,6,47,41
2140,1254,1,76,75
2141,1254,2,70,68
2140,1258,3,57,54
2140,1259,25,112,87
2141,1259,1,88,87
2140,1260,16,101,85
2141,1264,3,61,58
2142,1266,7,47,40
2140,1270,1,56,55
2139,1271,3,76,73
2140,1271,7,117,110
2139,1272,13,92,79
2141,1272,2,105,103
2139,1273,17,86,69
2140,1273,24,95,71
2141,1273,6,86,80
2139,1277,18,86,68
2141,1277,2,56,54
2139,1278,12,92,80
2140,1278,3,79,76
2140,1279,6,79,73
